SA3_CODE_2021,C11_1_74_CF_NC,C11_1_74_CF_Cu15DS_,C11_1_74_CF_CU15_NDS,C11_1_74_CF_NCU15_DS,C11_1_74_CF_NDCO,C11_1_74_Tot,C11_75_99_CF_NC,C11_75_99_CF_Cu15DS_,C11_75_99_CF_CU15_NDS,C11_75_99_CF_NCU15_DS,C11_75_99_CF_NDCO,C11_75_99_Tot,C11_100_149_CF_NC,C11_100_149_CF_Cu15DS_,C11_100_149_CF_CU15_NDS,C11_100_149_CF_NCU15_DS,C11_100_149_CF_NDCO,C11_100_149_Tot,C11_150_199_CF_NC,C11_150_199_CF_Cu15DS_,C11_150_199_CF_CU15_NDS,C11_150_199_CF_NCU15_DS,C11_150_199_CF_NDCO,C11_150_199_Tot,C11_200_224_CF_NC,C11_200_224_CF_Cu15DS_,C11_200_224_CF_CU15_NDS,C11_200_224_CF_NCU15_DS,C11_200_224_CF_NDCO,C11_200_224_Tot,C11_225_274_CF_NC,C11_225_274_CF_Cu15DS_,C11_225_274_CF_CU15_NDS,C11_225_274_CF_NCU15_DS,C11_225_274_CF_NDCO,C11_225_274_Tot,C11_275_349_CF_NC,C11_275_349_CF_Cu15DS_,C11_275_349_CF_CU15_NDS,C11_275_349_CF_NCU15_DS,C11_275_349_CF_NDCO,C11_275_349_Tot,C11_350_449_CF_NC,C11_350_449_CF_Cu15DS_,C11_350_449_CF_CU15_NDS,C11_350_449_CF_NCU15_DS,C11_350_449_CF_NDCO,C11_350_449_Tot,C11_450_549_CF_NC,C11_450_549_CF_Cu15DS_,C11_450_549_CF_CU15_NDS,C11_450_549_CF_NCU15_DS,C11_450_549_CF_NDCO,C11_450_549_Tot,C11_550_649_CF_NC,C11_550_649_CF_Cu15DS_,C11_550_649_CF_CU15_NDS,C11_550_649_CF_NCU15_DS,C11_550_649_CF_NDCO,C11_550_649_Tot,C11_650_749_CF_NC,C11_650_749_CF_Cu15DS_,C11_650_749_CF_CU15_NDS,C11_650_749_CF_NCU15_DS,C11_650_749_CF_NDCO,C11_650_749_Tot,C11_750_849_CF_NC,C11_750_849_CF_Cu15DS_,C11_750_849_CF_CU15_NDS,C11_750_849_CF_NCU15_DS,C11_750_849_CF_NDCO,C11_750_849_Tot,C11_850_949_CF_NC,C11_850_949_CF_Cu15DS_,C11_850_949_CF_CU15_NDS,C11_850_949_CF_NCU15_DS,C11_850_949_CF_NDCO,C11_850_949_Tot,C11_950over_CF_NC,C11_950over_CF_Cu15DS_,C11_950over_CF_CU15_NDS,C11_950over_CF_NCU15_DS,C11_950over_CF_NDCO,C11_950over_Tot,C11_Rns_CF_NC,C11_Rns_CF_Cu15DS_,C11_Rns_CF_CU15_NDS,C11_Rns_CF_NCU15_DS,C11_Rns_CF_NDCO,C11_Rns_Tot,C11_Tot_CF_NC,C11_Tot_CF_Cu15DS_,C11_Tot_CF_CU15_NDS,C11_Tot_CF_NCU15_DS,C11_Tot_CF_NDCO,C11_Tot_Tot,C16_1_74_CF_NC,C16_1_74_CF_Cu15DS_,C16_1_74_CF_CU15_NDS,C16_1_74_CF_NCU15_DS,C16_1_74_CF_NDCO,C16_1_74_Tot,C16_75_99_CF_NC,C16_75_99_CF_Cu15DS_,C16_75_99_CF_CU15_NDS,C16_75_99_CF_NCU15_DS,C16_75_99_CF_NDCO,C16_75_99_Tot,C16_100_149_CF_NC,C16_100_149_CF_Cu15DS_,C16_100_149_CF_CU15_NDS,C16_100_149_CF_NCU15_DS,C16_100_149_CF_NDCO,C16_100_149_Tot,C16_150_199_CF_NC,C16_150_199_CF_Cu15DS_,C16_150_199_CF_CU15_NDS,C16_150_199_CF_NCU15_DS,C16_150_199_CF_NDCO,C16_150_199_Tot,C16_200_224_CF_NC,C16_200_224_CF_Cu15DS_,C16_200_224_CF_CU15_NDS,C16_200_224_CF_NCU15_DS,C16_200_224_CF_NDCO,C16_200_224_Tot,C16_225_274_CF_NC,C16_225_274_CF_Cu15DS_,C16_225_274_CF_CU15_NDS,C16_225_274_CF_NCU15_DS,C16_225_274_CF_NDCO,C16_225_274_Tot,C16_275_349_CF_NC,C16_275_349_CF_Cu15DS_,C16_275_349_CF_CU15_NDS,C16_275_349_CF_NCU15_DS,C16_275_349_CF_NDCO,C16_275_349_Tot,C16_350_449_CF_NC,C16_350_449_CF_Cu15DS_,C16_350_449_CF_CU15_NDS,C16_350_449_CF_NCU15_DS,C16_350_449_CF_NDCO,C16_350_449_Tot,C16_450_549_CF_NC,C16_450_549_CF_Cu15DS_,C16_450_549_CF_CU15_NDS,C16_450_549_CF_NCU15_DS,C16_450_549_CF_NDCO,C16_450_549_Tot,C16_550_649_CF_NC,C16_550_649_CF_Cu15DS_,C16_550_649_CF_CU15_NDS,C16_550_649_CF_NCU15_DS,C16_550_649_CF_NDCO,C16_550_649_Tot,C16_650_749_CF_NC,C16_650_749_CF_Cu15DS_,C16_650_749_CF_CU15_NDS,C16_650_749_CF_NCU15_DS,C16_650_749_CF_NDCO,C16_650_749_Tot,C16_750_849_CF_NC,C16_750_849_CF_Cu15DS_,C16_750_849_CF_CU15_NDS,C16_750_849_CF_NCU15_DS,C16_750_849_CF_NDCO,C16_750_849_Tot,C16_850_949_CF_NC,C16_850_949_CF_Cu15DS_,C16_850_949_CF_CU15_NDS,C16_850_949_CF_NCU15_DS,C16_850_949_CF_NDCO,C16_850_949_Tot,C16_950over_CF_NC,C16_950over_CF_Cu15DS_,C16_950over_CF_CU15_NDS,C16_950over_CF_NCU15_DS,C16_950over_CF_NDCO,C16_950over_Tot,C16_Rns_CF_NC,C16_Rns_CF_Cu15DS_,C16_Rns_CF_CU15_NDS,C16_Rns_CF_NCU15_DS,C16_Rns_CF_NDCO,C16_Rns_Tot,C16_Tot_CF_NC,C16_Tot_CF_Cu15DS_,C16_Tot_CF_CU15_NDS,C16_Tot_CF_NCU15_DS,C16_Tot_CF_NDCO,C16_Tot_Tot,C21_1_74_CF_NC,C21_1_74_CF_Cu15DS_,C21_1_74_CF_CU15_NDS,C21_1_74_CF_NCU15_DS,C21_1_74_CF_NDCO,C21_1_74_Tot,C21_75_99_CF_NC,C21_75_99_CF_Cu15DS_
50603,9,5,3,4,0,19,13,0,10,3,0,22,128,4,46,4,9,191,82,10,29,4,4,128,53,9,46,0,3,115,117,13,71,5,15,229,422,63,451,31,21,994,662,157,704,86,49,1655,114,40,190,42,23,410,24,15,40,8,3,87,6,3,9,3,7,23,8,4,8,0,0,16,0,0,6,0,0,0,11,4,11,3,0,27,57,5,33,5,7,102,1703,328,1654,205,143,4034,9,0,8,0,0,14,7,0,5,0,0,12,52,5,24,0,0,77,107,3,22,3,4,144,60,9,24,0,0,90,65,14,42,4,10,129,336,36,298,16,21,701,801,154,1102,98,50,2207,248,130,379,86,38,893,47,45,96,32,6,223,18,9,33,7,6,72,9,4,9,0,4,20,5,4,0,7,0,14,11,3,5,6,0,18,48,3,36,5,6,102,1815,407,2077,262,156,4718,8,0,0,0,0,9,0,0
50604,16,3,9,6,0,28,3,0,3,0,0,7,83,3,37,7,7,141,70,13,52,5,17,155,58,0,54,4,15,139,131,22,119,13,13,303,424,64,619,44,59,1209,415,105,646,56,85,1315,89,45,192,25,36,388,4,6,18,6,0,45,4,0,0,0,0,8,4,0,0,0,0,9,0,0,0,0,0,3,5,3,11,0,4,21,34,9,44,3,8,98,1358,278,1817,172,250,3868,4,0,3,0,0,10,11,0,0,0,3,18,34,3,18,0,4,58,79,8,41,3,7,135,57,8,29,3,3,97,88,21,76,4,10,203,357,53,497,26,30,965,633,158,944,84,90,1907,211,96,390,49,65,808,30,13,52,7,9,117,6,5,3,0,0,11,3,0,5,0,0,8,0,0,0,0,0,0,3,0,9,0,5,18,41,11,49,3,6,113,1558,379,2117,185,238,4467,9,0,4,0,0,6,8,0
50605,7,0,0,0,0,8,0,0,0,0,0,3,33,0,12,0,0,43,29,5,14,4,3,51,37,0,14,3,9,64,38,3,33,4,6,81,133,20,128,13,17,311,181,42,269,23,31,546,43,18,74,5,17,160,13,0,12,5,0,25,0,3,7,0,0,5,0,0,4,0,0,10,0,0,0,0,0,0,5,0,0,0,0,7,14,4,11,3,4,37,532,94,582,65,86,1360,5,0,0,0,0,9,0,0,0,0,0,0,16,0,8,0,0,29,29,0,12,4,0,48,16,0,11,0,3,27,32,6,17,4,0,59,91,11,63,6,10,182,259,41,284,24,34,644,117,45,191,20,35,405,16,3,32,4,10,69,5,0,11,0,0,21,6,5,5,0,0,9,0,0,0,0,0,4,0,0,4,0,0,4,16,4,7,0,4,30,606,116,637,63,105,1535,0,0,0,0,0,3,6,0
50606,0,0,0,0,0,0,6,0,0,0,0,11,5,0,9,0,0,18,8,0,8,0,3,21,11,0,3,0,0,17,25,3,10,0,0,40,18,0,40,5,6,69,46,11,90,9,5,164,9,3,16,5,4,39,9,0,6,0,0,13,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,5,0,8,0,0,15,154,28,200,21,19,422,0,0,0,0,0,3,0,0,4,0,0,4,3,0,5,3,0,12,10,4,4,0,0,22,9,3,0,0,0,15,11,0,5,0,0,15,26,3,26,4,5,63,100,14,171,15,22,324,31,12,52,11,9,109,5,0,10,0,5,29,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,3,7,0,11,3,0,16,215,38,289,29,49,616,0,0,0,0,0,0,0,0
50607,9,0,3,0,3,16,8,0,0,0,0,12,60,0,17,3,3,91,41,7,18,5,7,72,47,5,22,0,4,75,78,0,21,4,0,108,404,7,133,10,9,564,454,18,171,17,23,687,191,13,113,12,8,352,69,13,63,10,9,162,28,5,53,6,3,90,29,3,28,14,3,74,13,0,18,4,0,40,32,0,32,6,4,65,22,0,15,0,0,38,1489,73,704,90,87,2440,0,0,0,0,0,0,0,0,0,0,0,4,14,4,9,4,0,25,40,7,12,0,3,65,22,0,9,0,0,28,51,6,15,5,8,82,260,3,113,4,5,394,557,16,213,21,11,820,279,9,145,19,10,461,94,11,96,11,14,231,54,9,39,15,5,117,33,8,34,10,3,85,21,5,20,3,0,50,16,4,34,4,8,64,29,3,13,3,0,57,1484,77,744,96,77,2490,0,0,0,0,0,0,4,0
50701,7,0,3,0,0,10,6,0,5,0,0,13,96,4,29,3,5,132,82,9,37,0,12,134,53,3,25,0,11,88,94,18,85,4,19,212,285,45,284,23,28,666,600,77,621,56,76,1428,98,44,225,34,22,417,22,7,33,7,0,69,6,0,16,0,7,30,11,0,6,0,0,19,0,0,8,0,0,5,6,0,5,3,0,20,42,6,31,4,7,89,1400,207,1403,136,188,3332,10,0,0,0,0,15,9,0,0,0,0,7,28,4,8,0,3,43,81,5,23,0,9,116,45,3,15,4,6,76,79,5,54,0,12,153,252,22,150,6,20,454,875,89,644,65,78,1756,384,97,558,71,82,1191,80,17,101,14,22,241,21,0,18,8,5,64,11,0,11,0,0,28,0,3,10,4,0,16,4,4,5,0,3,19,42,7,29,11,13,105,1914,258,1634,195,263,4262,3,0,0,0,0,8,5,0
50702,4,0,0,0,0,6,4,0,3,0,0,8,55,0,20,0,0,82,40,0,10,4,6,63,30,5,17,0,8,58,70,0,35,0,0,108,159,8,68,8,3,251,238,13,110,9,10,382,154,5,68,5,9,243,70,3,39,3,7,120,23,5,26,0,8,61,23,0,9,5,4,40,3,3,12,0,5,18,6,5,18,6,0,34,21,0,10,0,0,35,909,51,445,42,62,1506,6,0,0,0,0,3,9,0,3,0,0,5,15,0,6,0,0,20,42,0,11,0,3,58,16,0,6,0,0,26,34,0,22,0,0,55,114,6,43,3,12,174,230,15,95,6,6,354,213,3,107,8,0,335,123,7,81,6,7,220,44,10,50,10,5,111,26,3,24,0,3,63,22,3,11,0,0,40,24,3,21,6,5,46,22,0,8,0,4,35,936,54,466,43,47,1558,0,0,0,0,0,5,4,0
50703,8,0,4,0,0,10,5,0,0,0,0,5,47,0,13,0,5,56,59,6,19,0,0,81,50,4,23,3,3,82,107,10,99,3,21,237,115,22,207,6,16,367,103,25,148,7,14,297,8,7,11,0,5,24,0,0,0,0,0,5,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,4,0,3,26,506,81,522,18,70,1193,0,0,0,0,0,0,7,0,0,0,0,7,17,0,10,0,0,30,45,0,9,0,0,59,39,5,13,6,4,63,60,5,47,3,6,125,161,24,176,3,20,388,279,33,367,22,38,740,33,7,48,3,14,92,5,4,4,0,0,13,4,4,3,0,0,12,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,4,10,0,0,21,667,76,675,44,80,1548,3,0,0,0,0,3,0,0
50704,5,0,0,0,0,12,10,0,3,0,0,18,78,0,17,0,5,95,47,4,14,5,4,70,54,0,28,4,8,102,95,3,43,4,10,152,344,19,197,12,26,598,551,70,477,64,41,1202,194,65,297,69,29,647,66,28,113,38,13,258,27,14,57,13,14,121,13,3,56,7,3,86,14,4,22,11,0,52,33,22,57,14,3,135,35,4,32,6,7,84,1560,249,1412,248,169,3638,8,0,4,0,0,13,3,0,0,0,0,7,28,0,0,0,0,35,67,0,13,0,6,89,34,0,17,0,4,58,53,7,28,3,5,89,179,5,97,7,8,305,566,39,380,41,36,1059,361,90,422,71,38,986,131,46,216,58,37,490,46,30,117,26,14,239,29,16,50,17,14,125,10,3,46,11,0,72,14,9,74,8,9,127,42,3,22,3,0,69,1578,263,1484,255,167,3755,0,0,0,0,0,0,0,0
50705,12,3,5,0,0,22,14,4,3,0,0,19,103,8,35,0,7,154,138,10,57,0,7,211,127,13,140,8,13,300,269,19,248,17,27,576,605,116,824,56,85,1689,453,138,876,66,84,1620,41,22,125,3,12,209,8,6,22,3,0,40,4,0,7,0,0,14,4,0,3,0,0,9,0,0,0,0,0,0,3,0,8,0,0,14,48,3,40,6,3,99,1837,341,2390,155,241,4963,3,0,0,0,0,9,3,0,0,0,0,9,36,0,12,0,0,54,108,0,26,8,7,148,53,7,22,0,3,94,202,12,199,13,18,434,491,37,407,21,57,1010,886,187,1359,120,153,2711,144,95,294,46,54,632,25,21,50,7,5,111,5,0,11,0,4,23,3,0,3,0,0,11,0,0,4,0,0,3,8,0,12,0,4,26,40,8,37,4,12,103,2009,370,2442,226,319,5361,6,0,5,0,0,11,7,0
50901,24,0,29,3,7,60,29,3,17,0,0,51,169,12,121,12,6,326,150,22,171,16,20,379,103,19,96,3,3,231,195,21,215,12,20,460,194,38,265,25,18,545,64,30,121,7,16,238,0,0,11,0,5,17,0,0,0,0,0,5,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,5,58,6,39,6,6,118,1003,157,1093,85,97,2434,17,0,9,0,0,34,9,3,9,0,0,27,87,0,51,3,11,155,146,15,76,3,13,252,97,8,70,6,7,194,155,16,133,14,20,331,258,37,269,16,25,611,194,57,244,19,28,540,23,10,41,3,12,91,0,0,6,0,0,10,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,5,0,0,0,0,5,37,3,39,11,8,96,1034,153,962,76,122,2342,9,0,5,0,6,20,11,0
50902,57,4,51,8,12,134,47,0,22,0,3,78,183,16,126,5,13,348,142,13,137,15,10,312,73,16,73,3,6,169,65,8,102,7,6,199,61,12,117,5,15,208,34,15,67,6,13,128,6,3,17,0,0,29,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,0,70,3,53,3,4,135,751,93,768,50,91,1751,29,0,19,4,4,56,30,0,16,4,3,49,108,8,60,8,5,185,116,6,78,0,6,209,69,12,84,5,8,177,105,21,119,4,13,264,144,16,137,11,18,328,70,21,140,7,15,251,20,3,25,3,0,51,5,0,4,0,0,13,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,50,0,56,0,0,111,754,94,730,53,84,1710,15,0,9,0,0,35,17,0
50903,30,5,20,0,5,55,14,3,11,5,0,28,76,11,82,5,11,177,79,10,75,7,5,173,28,0,31,0,3,67,22,0,29,0,3,59,18,7,30,0,0,54,13,6,23,0,0,43,10,9,8,0,0,20,4,0,7,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,29,0,43,0,0,72,327,40,351,15,34,761,18,0,20,4,0,41,7,0,12,0,0,21,36,0,33,4,4,77,67,3,49,3,3,124,37,5,45,0,3,93,41,0,51,3,5,101,33,5,47,3,3,89,22,0,31,5,0,63,8,0,12,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,24,5,35,3,0,62,294,29,329,25,24,696,12,0,8,0,0,20,4,0
51001,182,33,477,9,47,748,66,10,92,4,10,181,195,12,174,3,15,386,109,12,144,7,12,278,57,5,36,0,4,101,36,5,50,0,0,98,57,4,58,3,8,129,80,5,59,3,5,150,75,9,55,8,6,147,69,4,60,4,8,148,61,4,41,4,0,115,25,0,25,3,4,62,14,0,14,0,0,28,22,6,20,0,3,44,85,7,91,6,9,197,1132,117,1391,57,128,2828,137,23,177,4,22,353,83,9,132,9,15,253,130,29,209,6,23,398,123,14,140,5,25,307,75,8,85,5,8,185,94,11,97,4,9,214,102,16,109,13,12,246,145,8,120,5,4,287,130,7,93,8,11,253,73,8,65,4,7,164,48,11,54,4,5,116,21,5,24,4,3,63,13,0,14,0,0,24,19,0,15,3,0,29,108,15,94,4,21,242,1305,165,1425,67,170,3133,126,30,198,5,32,390,87,16
51002,189,14,219,8,31,460,63,10,43,5,3,119,216,32,361,20,42,663,47,8,54,0,8,118,20,0,35,0,3,62,14,3,23,0,4,50,28,4,17,0,3,56,4,0,12,0,4,21,8,0,7,0,0,19,10,0,6,0,0,18,9,0,8,0,0,13,3,0,4,0,0,9,18,0,3,0,3,25,146,13,117,14,19,312,116,9,144,10,6,289,881,96,1055,63,136,2227,202,17,242,15,27,495,34,0,54,0,0,95,164,37,376,24,30,627,73,3,81,3,11,177,53,3,67,3,5,131,85,13,72,7,8,186,117,8,71,5,3,206,144,8,76,7,8,249,93,5,75,9,10,190,35,6,38,3,5,82,28,5,35,0,5,66,10,0,18,0,0,36,4,0,8,0,0,9,14,0,33,0,3,56,103,19,118,8,17,262,1142,136,1368,96,132,2870,194,30,221,8,33,482,18,4
51003,451,80,798,40,74,1445,43,13,57,6,9,120,129,7,108,4,21,273,104,21,112,5,17,258,43,3,33,4,4,84,31,4,45,0,5,76,28,6,46,8,8,87,26,4,29,0,3,62,21,4,34,0,6,61,11,3,17,0,3,39,15,0,6,0,0,22,11,0,13,0,0,25,10,0,4,0,0,17,172,16,153,6,29,373,139,21,194,11,28,393,1241,177,1634,91,203,3348,365,79,703,46,62,1252,43,9,52,9,4,106,98,7,110,6,13,232,76,22,171,17,12,297,60,6,64,5,8,136,75,15,76,3,5,174,103,11,115,16,8,254,173,16,134,9,15,349,102,23,105,13,4,251,62,7,75,6,6,160,36,5,59,6,0,104,33,3,56,0,0,100,7,3,35,5,0,50,34,8,50,0,4,88,111,25,173,26,14,338,1381,236,1972,151,162,3901,321,76,506,39,41,985,29,6
51101,10,0,15,0,3,31,3,4,7,0,4,16,54,0,39,0,4,106,65,4,38,0,7,115,34,0,44,3,7,91,60,3,76,0,3,147,43,11,80,5,6,146,29,11,56,5,3,102,4,3,9,0,3,12,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,9,3,35,6,4,55,319,45,393,18,43,825,4,0,4,0,0,15,0,0,0,0,0,4,11,0,14,0,0,30,50,8,27,0,3,87,23,0,12,3,4,48,63,8,64,7,3,140,98,11,63,0,9,186,51,13,65,7,7,148,12,10,15,9,4,35,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,6,22,0,0,35,330,51,288,27,34,722,10,0,0,0,0,6,3,3
51102,9,0,15,0,0,23,18,0,28,0,6,50,64,3,39,0,0,113,49,5,44,7,4,106,26,0,27,0,0,59,20,5,27,3,6,54,37,0,34,0,6,73,26,0,31,3,5,61,17,0,17,0,0,29,3,0,3,0,0,9,7,0,3,0,0,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,21,0,22,0,0,45,304,18,295,15,23,646,13,0,17,0,0,35,3,0,5,0,0,8,12,4,15,0,0,39,43,3,34,0,3,87,29,0,16,0,5,45,22,3,32,0,3,57,52,6,37,6,0,93,33,4,26,3,6,76,35,6,30,0,0,69,4,6,12,0,0,19,9,0,3,0,0,9,0,0,3,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,17,0,23,5,0,49,268,29,264,13,25,594,14,0,12,0,0,20,7,0
51103,81,5,124,0,16,232,19,6,33,5,5,62,106,18,116,8,14,256,127,15,105,6,17,274,77,9,55,5,4,151,117,7,125,4,14,272,222,19,198,17,23,478,164,13,225,9,20,436,59,18,90,5,6,172,17,9,39,5,3,74,7,0,6,0,0,18,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,5,35,9,54,0,7,108,1039,123,1183,66,131,2539,60,8,101,5,12,186,12,0,14,0,0,30,49,8,62,9,8,135,109,3,86,4,7,215,86,5,54,0,0,158,140,13,131,7,10,305,230,21,229,6,15,514,190,28,262,4,24,507,63,12,120,7,13,224,26,4,58,0,5,90,0,0,10,4,0,17,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,49,0,56,0,7,110,1028,125,1181,59,103,2495,81,19,72,3,15,181,28,0
51104,40,0,34,0,6,75,21,0,19,0,0,48,137,14,82,5,14,255,159,16,146,9,16,351,95,12,103,0,17,226,156,19,147,14,13,350,170,23,209,11,19,436,145,37,234,18,29,461,30,8,45,3,0,85,3,0,7,0,0,11,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,10,66,4,64,9,5,138,1033,129,1093,76,120,2456,26,0,9,0,0,41,18,0,10,0,0,29,72,3,43,0,10,131,125,11,65,8,11,211,106,10,91,6,8,213,135,13,124,10,22,297,300,35,286,23,37,676,176,39,219,28,37,504,35,12,29,6,5,85,5,0,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,43,5,46,7,9,99,1039,142,913,83,130,2307,15,0,8,0,0,22,15,0
59797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60101,3,0,0,0,0,6,3,0,0,0,6,4,34,0,16,0,3,60,45,11,77,7,11,157,22,8,35,5,7,84,40,9,56,0,10,119,21,7,48,0,4,83,12,0,19,3,3,38,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,5,17,193,47,270,21,47,580,0,0,0,0,0,4,0,0,0,0,0,0,14,0,3,0,0,15,36,5,35,7,10,92,38,10,41,5,13,109,45,6,78,4,8,143,39,4,71,9,6,136,28,3,28,5,4,66,0,0,10,0,0,10,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,7,15,203,35,271,32,53,594,0,0,3,0,0,3,0,0
60102,7,0,0,0,0,10,3,0,0,0,0,7,72,0,14,0,5,90,75,7,49,6,16,154,63,7,43,8,12,133,133,19,125,8,18,297,160,22,169,17,12,382,92,16,107,19,14,251,17,3,35,8,5,67,3,0,4,0,0,8,0,0,3,0,0,8,0,0,3,0,0,3,0,0,0,0,0,0,3,0,3,0,0,4,20,0,16,0,3,44,644,81,580,71,87,1465,5,0,4,0,0,14,3,0,0,0,0,3,33,0,5,0,0,42,72,7,29,0,14,122,50,6,25,3,6,92,104,24,101,13,16,259,234,14,209,19,31,517,154,35,160,31,19,401,31,11,37,3,11,87,3,0,9,0,3,13,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,17,5,4,0,0,34,716,102,600,81,100,1599,3,0,4,0,0,4,0,0
60103,3,0,7,0,0,12,23,0,4,3,0,28,99,3,27,5,8,141,113,12,86,4,11,226,110,9,73,7,12,216,207,32,224,18,30,510,190,48,292,26,35,584,42,21,70,7,9,150,4,5,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,6,0,3,0,11,23,3,15,0,6,48,816,138,794,78,117,1945,4,0,0,0,0,9,4,0,0,0,0,4,47,3,11,3,7,74,139,4,48,7,3,211,91,9,55,12,14,167,234,22,191,22,37,500,303,69,388,45,44,849,76,33,116,15,19,259,10,6,6,4,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,0,17,0,6,39,926,151,836,109,131,2152,5,0,0,0,0,4,4,0
60104,0,0,0,0,0,0,3,0,6,0,0,8,27,0,10,0,6,41,31,5,21,0,4,55,27,5,21,0,4,49,64,0,67,6,5,146,152,26,165,19,3,366,82,19,124,17,6,251,10,4,26,4,0,54,0,0,4,0,0,8,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6,0,0,14,408,67,451,41,30,996,0,0,0,0,0,6,0,0,0,0,0,0,16,0,6,0,0,16,28,3,5,3,0,38,19,0,5,0,0,24,47,3,37,4,4,98,205,7,160,0,11,382,116,42,191,17,20,384,19,14,35,11,0,81,3,4,9,0,0,22,4,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,19,0,6,4,3,36,477,79,468,34,39,1101,3,0,0,0,0,8,0,0
