SA3_CODE_2021,C16_SH_3b_NPFH_4,C16_SH_3b_NPFH_5,C16_SH_3b_NPFH_6_mor,C16_SH_3b_Tot,C16_SH_4mb_NPFH_2,C16_SH_4mb_NPFH_3,C16_SH_4mb_NPFH_4,C16_SH_4mb_NPFH_5,C16_SH_4mb_NPFH_6_mor,C16_SH_4mb_Tot,C16_SH_NB_NS_NPFH_2,C16_SH_NB_NS_NPFH_3,C16_SH_NB_NS_NPFH_4,C16_SH_NB_NS_NPFH_5,C16_SH_NB_NS_NPFH_6_mor,C16_SH_NB_NS_Tot,C16_SH_Tot_NPFH_2,C16_SH_Tot_NPFH_3,C16_SH_Tot_NPFH_4,C16_SH_Tot_NPFH_5,C16_SH_Tot_NPFH_6_mor,C16_SH_Tot_Tot,C16_SDRTHT_0b_s_a_b_NPFH_2,C16_SDRTHT_0b_s_a_b_NPFH_3,C16_SDRTHT_0b_s_a_b_NPFH_4,C16_SDRTHT_0b_s_a_b_NPFH_5,C16_SDRTHT_0b_s_a_b_NPFH_6mor,C16_SDRTHT_0b_s_a_b_Tot,C16_SDRTHT_1b_NPFH_2,C16_SDRTHT_1b_NPFH_3,C16_SDRTHT_1b_NPFH_4,C16_SDRTHT_1b_NPFH_5,C16_SDRTHT_1b_NPFH_6_mor,C16_SDRTHT_1b_Tot,C16_SDRTHT_2b_NPFH_2,C16_SDRTHT_2b_NPFH_3,C16_SDRTHT_2b_NPFH_4,C16_SDRTHT_2b_NPFH_5,C16_SDRTHT_2b_NPFH_6_mor,C16_SDRTHT_2b_Tot,C16_SDRTHT_3b_NPFH_2,C16_SDRTHT_3b_NPFH_3,C16_SDRTHT_3b_NPFH_4,C16_SDRTHT_3b_NPFH_5,C16_SDRTHT_3b_NPFH_6_mor,C16_SDRTHT_3b_Tot,C16_SDRTHT_4mb_NPFH_2,C16_SDRTHT_4mb_NPFH_3,C16_SDRTHT_4mb_NPFH_4,C16_SDRTHT_4mb_NPFH_5,C16_SDRTHT_4mb_NPFH_6_mor,C16_SDRTHT_4mb_Tot,C16_SDRTHT_NB_NS_NPFH_2,C16_SDRTHT_NB_NS_NPFH_3,C16_SDRTHT_NB_NS_NPFH_4,C16_SDRTHT_NB_NS_NPFH_5,C16_SDRTHT_NB_NS_NPFH_6_mor,C16_SDRTHT_NB_NS_Tot,C16_SDRTHT_Tot_NPFH_2,C16_SDRTHT_Tot_NPFH_3,C16_SDRTHT_Tot_NPFH_4,C16_SDRTHT_Tot_NPFH_5,C16_SDRTHT_Tot_NPFH_6_mor,C16_SDRTHT_Tot_Tot,C16_F_a_0b_s_a_b_NPFH_2,C16_F_a_0b_s_a_b_NPFH_3,C16_F_a_0b_s_a_b_NPFH_4,C16_F_a_0b_s_a_b_NPFH_5,C16_F_a_0b_s_a_b_NPFH_6_mor,C16_F_a_0b_s_a_b_Tot,C16_F_a_1b_NPFH_2,C16_F_a_1b_NPFH_3,C16_F_a_1b_NPFH_4,C16_F_a_1b_NPFH_5,C16_F_a_1b_NPFH_6_mor,C16_F_a_1b_Tot,C16_F_a_2b_NPFH_2,C16_F_a_2b_NPFH_3,C16_F_a_2b_NPFH_4,C16_F_a_2b_NPFH_5,C16_F_a_2b_NPFH_6_mor,C16_F_a_2b_Tot,C16_F_a_3b_NPFH_2,C16_F_a_3b_NPFH_3,C16_F_a_3b_NPFH_4,C16_F_a_3b_NPFH_5,C16_F_a_3b_NPFH_6_mor,C16_F_a_3b_Tot,C16_F_a_4mb_NPFH_2,C16_F_a_4mb_NPFH_3,C16_F_a_4mb_NPFH_4,C16_F_a_4mb_NPFH_5,C16_F_a_4mb_NPFH_6_mor,C16_F_a_4mb_Tot,C16_F_a_NB_NS_NPFH_2,C16_F_a_NB_NS_NPFH_3,C16_F_a_NB_NS_NPFH_4,C16_F_a_NB_NS_NPFH_5,C16_F_a_NB_NS_NPFH_6_mor,C16_F_a_NB_NS_Tot,C16_F_a_Tot_NPFH_2,C16_F_a_Tot_NPFH_3,C16_F_a_Tot_NPFH_4,C16_F_a_Tot_NPFH_5,C16_F_a_Tot_NPFH_6_mor,C16_F_a_Tot_Tot,C16_OD_0b_s_a_b_NPFH_2,C16_OD_0b_s_a_b_NPFH_3,C16_OD_0b_s_a_b_NPFH_4,C16_OD_0b_s_a_b_NPFH_5,C16_OD_0b_s_a_b_NPFH_6_mor,C16_OD_0b_s_a_b_Tot,C16_OD_1b_NPFH_2,C16_OD_1b_NPFH_3,C16_OD_1b_NPFH_4,C16_OD_1b_NPFH_5,C16_OD_1b_NPFH_6_mor,C16_OD_1b_Tot,C16_OD_2b_NPFH_2,C16_OD_2b_NPFH_3,C16_OD_2b_NPFH_4,C16_OD_2b_NPFH_5,C16_OD_2b_NPFH_6_mor,C16_OD_2b_Tot,C16_OD_3b_NPFH_2,C16_OD_3b_NPFH_3,C16_OD_3b_NPFH_4,C16_OD_3b_NPFH_5,C16_OD_3b_NPFH_6_mor,C16_OD_3b_Tot,C16_OD_4mb_NPFH_2,C16_OD_4mb_NPFH_3,C16_OD_4mb_NPFH_4,C16_OD_4mb_NPFH_5,C16_OD_4mb_NPFH_6_mor,C16_OD_4mb_Tot,C16_OD_NB_NS_NPFH_2,C16_OD_NB_NS_NPFH_3,C16_OD_NB_NS_NPFH_4,C16_OD_NB_NS_NPFH_5,C16_OD_NB_NS_NPFH_6_mor,C16_OD_NB_NS_Tot,C16_OD_Tot_NPFH_2,C16_OD_Tot_NPFH_3,C16_OD_Tot_NPFH_4,C16_OD_Tot_NPFH_5,C16_OD_Tot_NPFH_6_mor,C16_OD_Tot_Tot,C16_DS_NS_NPFH_2,C16_DS_NS_NPFH_3,C16_DS_NS_NPFH_4,C16_DS_NS_NPFH_5,C16_DS_NS_NPFH_6_mor,C16_DS_NS_Tot,C16_Tot_NPFH_2,C16_Tot_NPFH_3,C16_Tot_NPFH_4,C16_Tot_NPFH_5,C16_Tot_NPFH_6_mor,C16_Tot_Tot,C21_SH_0b_s_a_b_NPFH_2,C21_SH_0b_s_a_b_NPFH_3,C21_SH_0b_s_a_b_NPFH_4,C21_SH_0b_s_a_b_NPFH_5,C21_SH_0b_s_a_b_NPFH_6_mor,C21_SH_0b_s_a_b_Tot,C21_SH_1b_NPFH_2,C21_SH_1b_NPFH_3,C21_SH_1b_NPFH_4,C21_SH_1b_NPFH_5,C21_SH_1b_NPFH_6_mor,C21_SH_1b_Tot,C21_SH_2b_NPFH_2,C21_SH_2b_NPFH_3,C21_SH_2b_NPFH_4,C21_SH_2b_NPFH_5,C21_SH_2b_NPFH_6_mor,C21_SH_2b_Tot,C21_SH_3b_NPFH_2,C21_SH_3b_NPFH_3,C21_SH_3b_NPFH_4,C21_SH_3b_NPFH_5,C21_SH_3b_NPFH_6_mor,C21_SH_3b_Tot,C21_SH_4mb_NPFH_2,C21_SH_4mb_NPFH_3,C21_SH_4mb_NPFH_4,C21_SH_4mb_NPFH_5,C21_SH_4mb_NPFH_6_mor,C21_SH_4mb_Tot,C21_SH_NB_NS_NPFH_2,C21_SH_NB_NS_NPFH_3,C21_SH_NB_NS_NPFH_4,C21_SH_NB_NS_NPFH_5,C21_SH_NB_NS_NPFH_6_mor,C21_SH_NB_NS_Tot,C21_SH_Tot_NPFH_2,C21_SH_Tot_NPFH_3,C21_SH_Tot_NPFH_4,C21_SH_Tot_NPFH_5
50302,1453,294,53,5536,1113,992,1625,812,162,4702,62,20,13,7,0,111,4749,2605,3265,1136,222,11980,0,0,0,0,0,0,138,7,3,0,0,144,839,186,80,14,7,1126,1138,590,364,77,17,2184,156,101,138,55,18,463,24,12,3,4,0,42,2296,898,586,149,39,3962,30,9,0,0,0,43,1404,141,21,4,0,1571,3263,926,388,58,24,4663,694,294,162,44,12,1211,26,11,8,4,3,51,75,19,12,0,7,115,5501,1399,598,117,43,7654,0,0,0,0,0,0,5,0,0,0,0,11,14,4,0,0,0,22,3,5,4,0,0,12,0,5,0,0,0,4,3,0,0,0,0,3,34,9,7,0,4,48,46,16,8,0,0,70,12622,4921,4463,1399,308,23710,0,0,0,0,0,0,71,4,0,0,0,82,1036,277,148,11,6,1481,2789,1355,1506,273,35,5963,1553,1101,1970,878,214,5710,22,6,11,3,0,39,5470,2745,3633,1172
50401,1477,366,135,7675,2495,1680,2080,888,466,7605,117,43,31,13,12,214,7272,3827,3692,1293,626,16702,0,4,0,0,0,5,63,8,3,0,0,78,601,157,69,16,4,845,1028,444,302,84,37,1889,90,106,101,38,23,355,31,5,3,0,0,50,1819,725,474,138,63,3218,4,0,0,0,0,4,112,24,13,0,0,149,412,124,54,7,0,596,98,46,24,5,0,173,0,0,0,4,0,6,10,0,3,0,0,15,630,200,96,15,0,943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,29,9,7,4,0,51,9749,4752,4271,1453,687,20918,3,0,0,0,0,6,53,8,6,8,0,70,810,212,95,10,5,1138,4200,2077,1642,327,97,8342,2964,1951,2288,953,457,8616,58,30,19,5,4,116,8092,4289,4047,1299
50402,667,153,49,3638,2212,1313,1623,807,406,6363,70,18,14,4,3,107,4710,2228,2356,975,470,10740,0,0,0,0,0,0,13,0,0,0,0,13,97,11,3,0,0,116,58,27,15,10,0,111,18,6,3,0,5,33,3,6,0,0,0,10,193,49,22,13,6,282,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,5,0,0,0,4,0,6,0,0,0,0,0,0,8,3,0,4,0,16,9,5,6,4,0,17,4922,2286,2387,992,477,11060,5,0,0,0,0,10,32,4,3,4,0,43,382,89,32,9,4,511,2090,802,631,171,44,3737,2590,1483,1665,871,385,6989,39,21,10,10,4,77,5135,2388,2342,1055
50403,1730,458,187,8955,5680,4347,5712,2657,1581,19979,137,69,52,30,49,337,10609,6852,7578,3165,1837,30048,0,0,0,0,0,3,39,3,0,0,0,40,481,92,22,3,0,601,889,501,276,79,31,1772,135,110,124,46,16,426,27,9,5,0,4,48,1566,716,429,122,52,2884,0,0,0,0,0,0,15,3,0,0,0,13,97,28,9,0,0,136,19,13,10,0,0,47,3,3,0,0,0,13,0,0,0,0,0,0,133,44,20,0,0,210,13,0,0,0,0,13,43,0,0,0,0,44,25,6,0,0,0,34,11,3,0,3,0,20,3,4,0,0,4,16,0,0,0,0,0,0,84,13,10,6,5,121,27,8,12,4,5,57,12426,7635,8048,3309,1894,33314,9,8,5,0,0,27,54,11,4,0,0,72,515,148,61,16,15,754,5414,2824,2180,627,222,11267,6878,5410,6540,3084,1980,23881,107,70,72,39,35,325,12978,8468,8867,3769
50501,1900,358,68,9976,9642,6170,8854,3686,1129,29483,173,66,43,13,10,309,15425,8688,10837,4073,1212,40243,0,0,0,0,0,0,38,7,0,0,0,46,244,29,4,0,0,283,1028,367,192,28,13,1621,179,136,148,55,19,535,19,8,3,0,0,29,1507,549,346,84,28,2514,0,0,0,0,0,0,43,3,3,0,0,44,224,39,7,3,0,270,115,29,18,3,0,168,10,4,5,5,0,17,10,0,0,0,0,15,400,74,29,11,0,511,0,0,0,0,0,0,9,0,0,0,0,9,24,0,0,0,0,28,7,0,3,0,0,12,6,0,10,0,0,9,0,0,0,0,0,4,45,8,9,0,0,63,22,8,11,0,0,37,17398,9325,11229,4176,1246,43375,0,4,0,0,0,4,35,6,3,0,0,46,283,53,23,5,0,368,5695,2425,2032,333,75,10555,11135,6567,9040,3626,1097,31460,103,42,46,16,10,219,17259,9097,11144,3981
50502,2630,690,287,13442,5260,3363,5108,2335,1004,17076,175,80,54,22,35,366,13118,6847,7923,3080,1346,32319,8,0,0,0,0,14,136,12,10,0,0,163,2324,589,210,33,9,3175,5355,2669,1697,466,192,10372,427,338,451,177,66,1456,124,51,30,8,9,219,8382,3661,2393,682,281,15396,0,0,0,0,0,0,196,20,10,0,0,235,758,209,71,19,4,1065,225,55,43,9,11,351,8,6,3,3,0,20,19,10,6,0,0,40,1206,305,136,35,21,1705,4,0,0,0,0,4,8,0,0,0,0,8,3,0,0,0,0,3,0,4,0,3,0,7,0,0,0,0,0,5,0,0,0,0,0,0,20,3,3,3,0,27,41,25,22,9,3,100,22768,10843,10481,3810,1646,49548,3,3,0,0,0,10,51,15,5,0,0,77,968,234,102,18,9,1332,7853,4027,3172,813,299,16164,6184,3835,5947,2453,1050,19471,126,45,52,27,27,272,15184,8163,9277,3311
50503,1975,592,262,11404,8786,7329,9940,4355,2309,32722,201,111,103,51,52,528,15321,10533,12086,5031,2634,45604,0,0,0,0,0,0,39,6,0,0,0,48,535,60,28,6,0,622,1188,566,310,79,33,2176,208,178,195,90,60,735,45,6,0,0,3,55,2018,808,534,184,95,3640,0,0,0,0,0,0,11,0,0,0,0,11,24,10,0,0,0,35,6,6,3,0,0,16,0,0,0,4,0,4,0,0,0,0,0,0,42,15,4,4,0,60,4,0,0,0,0,4,6,0,0,0,0,13,18,0,0,0,0,20,0,0,0,0,4,7,5,4,4,3,0,12,0,0,0,0,0,0,32,8,3,4,4,55,20,6,9,6,4,48,17430,11369,12640,5217,2740,49400,8,3,4,0,0,19,44,9,8,0,0,61,715,111,58,14,3,904,7056,3472,2503,697,266,13990,10499,8695,11091,4956,2570,37802,161,106,77,42,41,422,18482,12398,13736,5707
50601,1163,345,154,6773,3475,2672,3043,1475,910,11577,101,44,33,23,22,215,7289,4550,4274,1870,1102,19077,0,0,0,0,0,0,29,0,0,0,0,34,202,39,14,4,0,254,610,320,188,46,27,1190,96,65,82,44,22,309,18,6,3,0,0,32,956,432,285,91,49,1814,0,0,0,0,0,0,0,0,0,0,0,0,34,17,4,0,0,59,16,7,3,0,0,31,0,0,0,3,0,11,0,0,0,0,0,0,54,30,9,4,0,99,3,0,0,0,0,3,4,0,0,0,0,3,7,0,0,0,0,7,8,0,0,0,0,10,0,0,0,0,0,4,0,0,0,0,0,0,19,3,0,0,0,28,15,10,3,3,0,28,8334,5024,4577,1969,1153,21050,4,0,0,0,0,7,17,6,0,4,0,29,290,83,32,9,9,422,3855,2006,1549,437,187,8035,4116,3137,4195,1969,1171,14580,79,49,39,11,19,193,8362,5282,5815,2431
50602,1107,313,107,5886,1214,876,1156,508,339,4099,64,40,31,14,15,167,4949,2594,2408,868,485,11299,5,0,0,0,0,5,69,7,0,0,0,74,454,166,79,26,6,723,1106,562,356,122,56,2209,161,137,117,66,36,517,34,18,9,4,5,64,1832,890,553,220,100,3596,3,0,0,0,0,6,368,38,8,0,0,412,647,208,53,6,0,913,226,86,62,8,3,387,34,12,18,8,6,72,37,7,4,0,0,45,1303,352,146,30,12,1846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,3,4,0,0,0,0,3,0,0,0,0,0,0,11,3,0,0,0,13,23,8,8,0,3,52,8119,3847,3117,1116,601,16801,0,0,0,0,0,5,55,4,0,3,0,64,709,209,72,6,3,1008,3227,1590,1181,294,97,6389,1633,1137,1430,603,359,5163,41,28,10,7,6,92,5669,2966,2706,919
50603,1443,444,171,6594,3451,2433,3481,1602,863,11829,81,45,44,27,22,221,6946,4175,5037,2094,1070,19316,0,0,0,0,0,4,43,4,0,4,0,53,398,101,56,9,0,562,738,497,419,157,65,1881,115,100,143,77,48,483,28,16,10,3,0,56,1314,720,634,251,118,3040,0,0,0,0,0,0,35,0,3,0,0,41,98,56,28,6,0,184,98,60,86,24,8,270,4,0,13,0,0,26,3,0,0,0,0,9,246,120,128,25,8,531,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,5,0,8,0,0,0,6,0,0,0,0,0,0,5,8,3,0,0,18,14,14,3,8,0,41,8530,5034,5808,2381,1201,22948,0,0,0,0,0,4,32,3,9,6,4,45,354,107,70,13,5,544,3082,1761,1591,424,163,7025,3946,2834,3797,1767,907,13256,43,29,34,15,12,132,7452,4732,5501,2222
50604,1786,634,325,9282,4616,3756,4611,2452,1626,17066,136,64,54,32,41,330,9363,6267,6510,3142,2022,27303,9,0,0,0,0,8,26,8,0,0,0,36,302,69,30,5,0,405,653,389,232,90,37,1394,78,78,100,50,30,334,21,13,6,0,0,43,1086,558,364,142,70,2219,0,4,0,0,0,4,3,3,0,0,0,9,65,19,12,0,0,93,58,35,23,12,6,134,0,0,0,3,0,4,0,0,0,0,0,4,134,58,38,12,6,244,5,0,0,0,0,6,15,0,0,0,0,12,8,5,0,0,0,13,12,11,4,0,0,30,9,8,7,6,3,28,0,0,0,0,0,6,46,21,14,4,7,92,23,11,9,4,0,44,10646,6913,6932,3316,2104,29900,6,5,0,0,4,17,25,7,8,0,4,49,367,107,51,25,9,558,4444,2452,2140,702,300,10043,5189,4111,5132,2574,1752,18761,118,37,45,39,33,273,10154,6720,7376,3337
50605,856,212,80,4799,3306,1934,2491,1250,569,9548,92,28,12,15,7,158,6379,3107,3401,1487,657,15031,0,0,0,0,0,0,15,0,0,0,0,22,97,11,4,0,0,113,141,50,24,7,3,225,19,7,4,3,5,45,10,0,0,0,0,12,282,74,37,15,10,411,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,9,0,0,0,0,0,0,4,0,0,0,0,10,10,0,0,0,0,8,5,4,0,0,0,9,5,4,5,6,3,22,0,0,0,0,0,0,22,7,11,6,3,50,8,7,5,0,0,32,6702,3196,3452,1507,671,15529,6,0,0,0,0,8,34,0,3,0,0,35,349,46,25,10,4,431,2649,1086,861,223,56,4871,3611,2104,2573,1299,560,10149,55,23,23,0,12,116,6697,3258,3492,1535
50606,277,73,24,1506,1637,1140,1372,669,414,5233,25,17,16,3,5,68,2644,1536,1685,749,447,7059,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,21,9,3,0,0,31,3,0,0,0,0,8,0,0,0,0,0,5,34,15,7,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,7,0,4,0,0,14,8,5,5,0,4,20,2690,1549,1701,747,452,7143,0,0,6,0,0,3,18,0,0,0,3,16,136,31,10,7,3,178,911,373,292,89,36,1699,1878,1342,1723,900,545,6390,29,19,15,12,9,82,2964,1761,2049,1004
50607,501,106,24,2301,954,736,1060,442,162,3358,35,15,13,6,3,69,2454,1372,1611,562,196,6192,0,0,0,0,0,0,50,6,0,0,0,57,734,175,53,10,0,971,981,421,210,42,20,1669,163,104,125,34,9,429,14,6,0,0,0,24,1940,713,386,86,30,3149,0,0,0,0,0,3,91,7,0,0,0,95,441,92,39,0,0,573,167,68,34,3,0,269,12,4,14,4,0,38,14,0,0,0,0,18,721,175,87,12,6,993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,7,14,11,0,4,0,32,5129,2258,2095,662,231,10373,0,0,0,0,0,0,18,0,0,0,0,16,305,58,25,3,0,398,1228,545,487,82,15,2357,1259,853,1186,503,146,3957,16,8,4,4,6,29,2831,1468,1704,591
50701,1256,303,104,6953,4598,3625,4843,1987,824,15874,129,49,40,15,15,249,8718,5438,6186,2331,953,23625,0,0,0,0,0,0,40,4,0,0,0,43,346,88,32,8,3,483,810,382,230,51,18,1488,136,115,171,51,17,488,16,4,3,0,4,31,1350,593,438,118,40,2534,0,0,0,0,0,0,75,12,8,0,0,98,391,104,29,5,0,529,88,26,18,3,5,127,3,0,0,0,0,10,8,0,0,0,0,6,561,142,52,10,8,771,0,0,0,0,0,0,14,0,0,0,0,14,30,0,0,0,0,32,9,4,4,0,0,12,5,0,0,0,0,6,0,0,0,0,0,0,47,6,4,0,0,59,29,4,5,4,0,44,10708,6186,6691,2457,1002,27033,3,4,0,0,0,9,43,4,3,0,0,48,338,101,29,3,0,478,4367,2203,1507,312,91,8489,5665,4231,5561,2195,893,18536,81,34,30,14,10,165,10498,6576,7135,2525
50702,665,143,14,3107,698,514,798,407,125,2546,50,19,5,4,0,77,2805,1490,1550,562,140,6546,0,0,0,0,0,0,52,0,3,0,0,59,503,110,27,3,0,640,497,242,134,26,4,905,58,37,48,20,10,175,17,4,0,0,4,22,1133,393,214,43,16,1803,9,0,0,0,0,9,105,8,3,0,0,112,291,51,10,0,0,353,132,45,12,0,0,188,10,0,9,0,0,26,3,0,0,0,0,6,543,106,36,6,3,691,0,0,0,0,0,7,15,0,0,0,0,12,14,4,0,0,0,21,5,0,0,0,0,3,0,6,0,0,0,5,0,0,0,0,0,0,37,8,0,0,0,51,30,8,4,3,0,42,4545,2007,1805,611,162,9127,8,4,0,0,0,10,63,0,0,0,0,66,522,154,66,9,7,750,1682,832,759,145,21,3436,872,610,909,413,141,2944,17,6,11,0,0,42,3159,1609,1745,562
50703,549,183,73,3260,1553,1285,1485,708,437,5461,64,23,23,12,8,129,3436,2219,2087,907,520,9165,0,0,0,0,0,0,11,0,0,0,0,11,64,7,3,0,0,84,105,44,30,10,6,203,19,26,15,5,0,65,8,0,0,0,0,8,211,78,49,14,9,367,0,0,0,0,0,0,0,0,0,0,0,6,75,22,5,4,0,105,27,10,7,3,0,44,0,0,0,0,0,0,0,0,0,0,0,3,103,30,19,6,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,4,0,0,22,3,12,10,4,0,29,0,0,0,0,0,5,23,18,13,8,0,58,10,10,3,0,6,29,3777,2352,2172,940,541,9772,0,0,0,0,0,4,21,7,0,0,0,26,189,45,30,5,3,265,1852,1014,662,213,93,3830,1888,1552,1931,955,572,6897,56,23,13,18,5,114,4004,2643,2633,1182
50704,1357,250,65,6616,4826,3173,4350,1931,697,14982,89,38,22,11,15,176,8873,4890,5804,2212,777,22560,6,0,0,0,0,0,27,0,0,0,0,34,766,158,59,4,0,989,1169,532,346,58,13,2121,221,172,258,96,27,782,17,8,6,0,0,35,2213,872,667,163,46,3954,0,0,0,0,0,0,39,4,0,0,0,45,255,29,17,4,0,298,68,28,18,3,0,115,4,0,0,0,0,7,3,0,0,0,0,10,368,65,30,8,0,466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,10,0,0,0,0,0,0,5,0,5,0,0,7,34,14,20,3,6,70,11482,5841,6531,2382,826,27063,0,0,0,0,0,8,23,0,0,0,0,34,558,112,54,9,3,743,3588,1600,1441,261,44,6931,5594,3400,4689,2068,710,16464,45,26,19,12,9,105,9811,5143,6206,2351
50705,1179,292,88,7734,6796,4933,6175,2861,1361,22118,186,62,56,25,13,348,11914,6906,7463,3194,1476,30947,0,0,0,0,0,0,27,3,0,0,0,34,303,37,9,3,0,346,464,171,60,16,6,721,56,35,31,14,3,140,22,3,4,0,0,23,875,245,101,38,11,1271,0,0,0,0,0,0,33,0,0,0,0,33,127,31,9,5,0,175,67,16,7,0,0,93,6,6,5,0,0,10,9,3,0,0,0,12,242,57,21,4,0,323,5,0,0,0,0,5,21,0,0,0,0,26,7,4,0,0,4,18,11,0,0,3,0,15,3,0,3,0,0,17,0,0,0,0,0,0,57,9,9,3,5,80,19,5,6,0,0,32,13107,7210,7601,3239,1489,32655,9,0,4,0,0,14,38,7,7,3,0,52,518,82,32,17,4,652,4703,2051,1254,328,86,8418,8179,5459,6580,3119,1528,24864,123,80,56,19,13,301,13567,7669,7927,3490
50901,1061,369,150,6548,2511,1113,1470,818,426,6336,100,35,22,5,11,170,7382,2615,2655,1224,586,14467,0,0,0,4,0,4,20,3,0,0,0,25,133,28,8,3,0,178,89,28,17,3,0,143,12,0,0,0,0,23,13,0,0,0,0,13,273,62,35,10,0,377,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,13,3,5,3,0,0,11,0,0,0,0,0,3,0,0,0,0,0,0,13,4,0,0,0,31,5,0,0,0,0,5,29,0,0,0,0,29,31,4,4,0,0,36,13,3,3,0,0,25,8,0,3,5,0,14,4,0,0,0,0,8,89,7,9,7,0,113,59,22,7,8,3,102,7815,2710,2712,1254,596,15096,15,4,5,0,0,21,147,9,4,0,3,166,918,177,80,21,17,1215,3860,1306,1054,332,111,6665,2821,1262,1516,868,512,6981,87,27,14,13,12,148,7850,2779,2675,1234
50902,855,287,119,5743,2638,1151,1304,836,477,6404,146,34,15,8,5,210,7311,2421,2266,1173,617,13785,0,0,0,0,0,0,8,0,0,0,0,5,33,16,3,4,5,50,33,4,7,0,0,44,10,4,6,0,0,18,0,0,0,0,0,0,77,25,13,3,5,121,0,0,0,0,0,0,3,0,0,0,0,3,21,7,3,0,0,29,5,0,5,3,0,19,4,0,0,0,0,6,0,0,0,0,0,3,40,7,4,3,0,58,13,0,0,0,0,13,33,0,0,0,0,33,17,4,5,0,0,27,15,3,3,4,0,27,12,3,12,4,6,29,3,0,0,0,0,5,98,11,16,6,3,138,70,23,15,15,8,120,7593,2490,2322,1197,631,14228,30,0,0,0,0,35,138,10,3,0,0,157,925,164,61,27,13,1180,3300,970,748,247,111,5384,2868,1185,1321,848,459,6679,107,25,30,12,6,182,7370,2358,2161,1133
50903,322,139,49,2226,912,379,464,276,136,2166,39,13,13,4,4,69,2610,855,825,434,196,4924,0,0,0,0,0,0,4,0,0,0,0,4,27,3,0,0,0,29,17,16,4,5,3,42,3,3,0,0,0,8,0,3,0,0,0,3,44,20,6,9,3,84,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,10,0,0,0,0,0,6,0,3,0,0,0,8,0,0,0,0,0,0,16,5,0,0,0,18,0,0,0,0,0,0,13,0,0,0,0,13,19,0,0,0,0,19,7,3,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,36,3,0,0,0,43,18,5,8,0,0,34,2730,889,835,446,201,5099,4,0,0,0,0,5,38,0,0,0,0,46,319,55,34,4,6,413,1244,336,271,108,35,1994,955,374,452,315,128,2227,34,6,9,0,0,52,2597,771,767,436
51001,590,306,362,2924,522,386,557,350,307,2119,35,30,23,4,11,111,1956,1201,1256,701,734,5839,4,0,0,0,0,4,24,3,0,0,0,36,152,46,23,8,3,229,59,40,18,13,16,147,5,10,3,0,3,28,6,9,0,5,0,14,256,112,50,22,21,454,0,0,0,0,0,0,18,8,3,0,0,27,77,39,16,8,0,140,40,12,6,4,4,68,9,0,6,0,3,11,6,0,0,0,0,8,150,54,30,15,6,258,60,0,10,0,0,72,134,12,0,4,0,154,40,15,7,4,0,62,27,10,8,3,0,54,17,8,12,3,0,41,18,0,4,0,0,21,294,44,37,15,7,401,50,14,5,5,5,86,2701,1420,1384,757,770,7034,14,9,0,0,0,24,75,15,8,4,5,106,287,134,93,38,43,586,953,643,586,318,350,2851,626,387,573,340,326,2255,33,25,23,12,13,100,1991,1206,1283,712
