SA3_CODE_2021,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
20502,0,0,4,0,0,0,0,0,0,12,0,18,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,22,0,0,0,0,0,4,0,7,0,9,0,21,7,4,0,4,0,8,0,16,0,28,0,71,4,9,0,10,0,31,5,21,6,39,0,125,5,25,0,23,3,49,8,29,8,59,0,218,19,36,7,105,8,71,8,47,4,59,0,374,20,18,5,131,7,74,8,25,0,33,0,319,51,24,0,148,20,48,10,24,9,30,0,370,128,54,13,295,36,70,15,35,13,35,0,706,138,41,9,233,32,32,13,9,3,12,0,528,99,18,5,157,21,25,8,9,3,6,3,354,68,13,4,77,14,8,7,0,0,0,0,187,149,8,5,113,14,29,10,7
20503,8,0,6,0,0,0,0,0,0,15,0,29,0,0,0,3,0,0,0,0,0,6,0,10,0,0,0,0,0,0,0,3,0,5,0,9,0,0,0,0,0,0,0,0,0,7,0,8,3,5,0,4,0,3,0,5,4,14,0,32,3,5,0,3,0,4,3,9,4,17,0,45,3,10,0,8,0,8,0,15,4,39,0,88,4,16,5,14,4,34,0,35,5,47,0,171,18,34,7,54,7,77,0,64,18,74,0,357,34,51,17,118,14,102,9,42,17,56,0,473,29,50,11,169,24,94,10,35,10,50,0,476,71,46,8,205,37,101,9,34,9,30,0,556,176,92,18,436,63,142,29,44,13,42,3,1059,168,67,11,389,55,53,17,31,8,19,0,814,173,24,10,279,40,53,14,22,0,10,0,626,161,16,9,146,29,15,15,5,0,3,0,403,288,25,9,266,33,74,9,9
20504,0,0,0,0,0,4,0,0,5,28,0,43,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,11,0,13,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,3,0,25,0,36,0,0,0,4,0,0,0,16,8,21,0,44,3,4,0,5,0,16,0,34,6,68,5,135,0,11,0,10,3,33,0,52,8,83,5,204,8,18,0,29,7,84,8,55,7,101,0,333,14,30,4,97,24,123,8,70,17,95,4,482,22,42,4,134,32,110,16,42,13,52,4,456,42,27,5,196,19,119,11,38,7,43,0,517,194,53,11,479,79,214,20,44,28,53,6,1164,210,60,9,463,63,78,13,25,6,24,0,950,202,24,6,339,60,71,15,13,4,12,0,740,151,13,8,178,20,22,5,6,0,14,0,420,453,26,8,390,72,128,23,24
20505,0,0,0,0,0,0,0,0,0,14,0,20,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,7,0,6,0,13,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,6,0,21,0,0,0,0,0,4,0,7,4,6,0,26,0,0,0,4,0,6,0,16,0,29,0,63,9,5,0,12,0,25,0,19,4,46,0,117,10,21,5,36,0,53,0,24,3,38,0,196,17,12,0,93,13,84,12,29,9,44,4,311,13,16,9,102,15,58,9,13,12,27,0,269,38,27,6,133,13,64,8,14,7,15,0,326,119,29,8,267,36,146,18,22,12,34,0,686,153,23,4,229,27,43,13,4,6,16,5,521,140,19,5,180,19,39,8,7,4,7,0,418,92,13,0,97,17,16,8,3,0,4,0,257,248,13,5,212,38,74,13,4
20601,0,0,0,0,0,5,0,0,4,25,0,38,0,0,0,0,0,0,0,3,0,7,0,7,0,0,0,0,0,0,0,0,3,10,0,17,0,0,0,0,0,0,0,5,0,5,0,13,0,0,0,0,0,0,0,9,0,18,0,23,0,4,0,0,0,3,0,16,4,17,0,43,0,5,0,0,0,15,0,21,4,40,0,92,0,17,0,6,0,20,4,29,0,44,0,123,0,10,4,11,0,46,3,40,9,84,3,206,9,39,0,33,6,58,10,43,10,77,0,295,10,27,0,48,4,63,8,47,6,66,3,290,17,28,0,83,3,66,8,36,8,44,0,293,82,74,0,256,50,254,24,52,10,101,0,903,165,78,10,359,53,100,14,38,5,61,0,875,241,64,10,459,55,127,24,25,7,30,0,1034,248,43,10,309,62,52,14,16,0,20,0,773,1275,95,30,1117,227,343,42,49
20602,4,0,0,0,0,0,0,0,0,8,0,15,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,5,0,0,0,0,0,9,0,5,0,0,0,0,0,0,0,4,0,9,0,14,0,0,0,0,0,0,0,4,0,13,0,15,4,5,0,0,0,4,0,10,0,20,3,42,0,0,0,3,0,9,0,7,0,23,0,53,0,13,0,17,4,16,0,29,0,35,0,117,7,15,0,23,0,28,0,16,0,45,0,142,7,18,0,26,5,33,4,15,0,26,3,139,14,35,0,42,4,34,14,18,3,30,0,201,50,52,3,143,14,103,6,32,0,52,0,451,93,61,0,195,34,51,10,26,4,32,0,503,85,42,5,280,34,69,11,16,0,23,0,567,127,30,4,205,40,32,4,15,6,10,0,473,1063,98,19,1087,178,281,26,42
20603,0,0,3,0,0,0,0,0,0,16,0,22,0,0,0,0,0,3,0,0,0,5,0,12,0,0,0,0,0,0,0,0,0,6,0,12,0,0,0,0,0,0,0,7,0,0,0,6,0,0,0,0,0,0,0,7,0,22,0,36,0,0,0,0,0,4,0,9,3,16,0,38,3,0,0,3,0,9,0,17,0,25,0,57,3,4,0,10,0,33,0,18,0,30,0,99,4,9,0,9,3,35,0,28,8,49,4,158,4,28,3,34,3,50,0,36,3,45,0,207,7,20,0,44,0,67,3,24,4,40,0,215,12,13,0,42,10,60,5,16,5,35,0,211,53,49,6,182,23,170,8,39,14,57,5,602,108,41,4,282,54,82,11,32,5,45,0,668,176,38,12,302,37,116,9,34,7,28,0,751,195,19,6,236,49,45,8,13,3,17,0,603,1513,98,23,1219,199,443,33,57
20604,5,5,0,0,0,0,0,5,0,54,0,63,0,0,0,0,0,0,0,0,4,18,0,17,0,0,0,0,0,0,0,3,0,12,0,14,0,0,0,0,0,0,0,0,0,14,0,21,0,4,0,0,0,5,0,13,4,24,0,41,0,4,0,0,0,4,0,19,3,29,0,71,0,7,0,7,0,14,0,19,6,45,6,107,5,9,0,9,0,29,0,35,7,33,0,122,6,21,7,11,6,49,4,44,14,56,0,208,9,28,8,34,3,87,6,45,6,45,3,267,4,26,0,45,10,107,4,20,12,31,0,262,18,21,0,51,8,139,7,24,3,22,0,284,98,47,11,131,29,320,9,51,15,52,3,765,134,34,9,168,42,74,14,28,5,31,0,551,160,33,9,167,51,125,15,10,3,14,0,591,197,26,8,132,38,36,3,8,0,8,0,465,993,76,25,609,158,354,24,38
20605,0,0,0,0,0,5,0,0,0,21,0,33,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,4,0,7,0,17,0,0,0,0,0,0,0,0,0,5,0,12,0,0,0,0,0,0,0,4,0,8,0,13,0,0,0,4,0,4,0,4,3,16,0,31,0,7,0,0,0,4,0,12,8,29,0,58,0,10,0,9,0,19,0,28,4,26,0,90,5,14,0,13,0,37,3,24,3,34,0,137,7,19,0,37,5,40,7,26,0,35,0,190,3,16,3,36,12,65,3,13,0,25,0,180,22,24,0,50,4,66,3,14,0,22,0,216,71,58,13,151,19,187,13,38,7,37,4,603,106,40,9,195,44,73,11,25,5,40,0,550,153,37,3,233,49,98,10,28,5,27,0,640,164,16,3,186,43,36,14,17,0,14,0,495,1559,112,20,1212,266,633,34,61
20606,0,0,0,0,0,4,0,0,4,16,0,29,0,0,0,0,0,0,0,0,0,11,0,9,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,3,0,5,0,10,0,0,0,0,0,3,0,3,0,8,0,15,0,0,0,3,0,0,0,8,0,12,0,22,0,4,0,11,0,8,4,5,0,15,0,54,0,4,0,3,0,11,0,15,6,21,0,67,4,4,0,9,0,28,0,19,6,24,0,95,4,5,0,16,0,34,0,15,0,12,0,95,10,3,0,14,0,29,0,11,4,15,0,91,34,18,4,57,20,72,4,20,3,31,0,261,54,16,3,64,24,30,0,19,3,16,0,218,65,10,0,86,19,50,4,12,0,11,0,260,63,14,11,68,16,18,7,13,0,8,0,215,748,70,12,649,160,451,12,45
20607,0,0,0,0,0,4,0,0,0,13,0,21,0,0,0,0,0,0,0,0,0,7,0,6,0,0,0,0,0,0,0,7,0,10,0,16,0,0,0,0,0,0,0,4,0,7,0,13,0,3,0,0,0,0,0,7,0,26,0,41,0,0,0,0,0,6,0,4,3,14,0,25,0,6,0,7,0,10,0,22,9,36,0,81,7,6,0,7,3,18,0,26,3,43,5,112,3,5,0,10,0,26,0,31,7,37,0,120,9,17,4,14,0,30,0,27,0,30,0,141,7,16,0,31,6,36,5,13,3,38,0,161,16,16,0,23,0,44,3,12,4,31,0,160,51,42,3,119,26,117,9,34,3,39,0,452,74,40,9,184,21,58,11,19,0,20,0,442,108,41,3,233,45,62,7,15,3,10,0,536,141,24,3,162,49,36,9,10,0,3,0,436,1257,105,23,1051,245,383,33,71
20701,3,4,6,3,0,8,0,7,5,111,0,147,4,0,0,3,0,0,0,8,0,25,0,45,3,6,0,0,0,9,0,10,0,22,0,49,0,5,0,0,0,7,0,11,3,19,0,44,0,3,0,0,0,8,0,11,6,38,0,74,3,3,0,7,0,15,0,23,6,50,0,106,6,20,0,13,0,20,8,48,8,66,3,189,10,21,0,20,0,34,0,54,5,57,0,209,25,45,0,22,0,73,9,83,15,95,0,380,35,61,8,72,11,125,16,81,12,96,0,512,34,51,3,82,12,132,10,77,16,100,0,514,60,53,4,117,18,124,7,55,0,85,0,527,211,132,5,324,44,403,20,108,12,185,6,1441,234,105,16,550,49,166,13,88,6,119,0,1350,343,101,19,531,70,265,14,69,12,102,0,1524,446,57,3,479,67,127,15,40,10,72,0,1315,4524,389,67,3991,485,1811,84,299
20702,5,6,0,3,0,4,0,5,3,94,3,134,0,0,0,5,0,0,0,0,0,18,0,24,0,0,0,5,0,7,0,5,6,25,0,45,0,3,0,0,0,6,0,15,0,22,0,39,0,0,0,0,0,4,5,20,0,51,0,91,5,10,0,9,0,16,0,44,12,48,0,140,5,19,6,7,0,34,7,59,7,92,0,227,16,34,8,26,3,73,7,65,12,105,0,347,18,69,3,37,9,112,8,88,21,143,0,504,34,94,7,101,18,150,18,93,15,116,0,643,32,56,14,141,9,182,11,55,13,122,6,645,65,55,3,155,12,174,11,56,6,111,6,657,247,117,11,421,40,410,29,104,24,205,0,1610,289,79,13,522,54,173,19,86,10,97,6,1348,350,66,14,474,53,229,11,56,13,82,0,1348,367,39,11,330,38,98,12,41,9,52,0,995,1496,130,18,1130,124,561,44,90
20703,4,0,0,3,0,10,0,0,0,62,0,83,0,0,0,0,0,0,0,0,0,15,0,25,0,0,0,0,0,0,0,10,0,25,0,38,0,0,0,0,0,5,0,9,0,6,0,27,0,4,0,7,0,0,0,16,3,29,0,62,3,0,0,4,0,17,0,37,0,37,0,97,0,21,0,10,0,20,4,50,8,62,5,185,10,31,0,21,0,65,4,56,6,80,0,276,14,58,4,42,0,101,7,79,15,85,0,404,27,60,0,87,11,127,12,64,6,123,0,518,30,47,0,123,6,137,10,75,5,91,4,535,51,51,5,136,11,139,9,41,7,68,4,522,193,81,8,405,50,346,18,90,22,120,5,1349,271,82,3,518,59,157,18,55,6,87,3,1250,369,66,11,504,54,184,19,53,11,50,0,1325,374,43,10,402,52,86,8,17,4,27,3,1031,1935,123,22,1566,203,534,29,58
20801,0,0,0,3,0,13,0,3,7,25,0,57,0,0,0,0,0,0,0,0,4,10,0,15,0,0,0,0,0,0,0,0,0,15,0,18,0,0,0,0,0,3,0,0,0,10,0,16,0,0,0,0,0,5,0,14,3,11,0,33,0,8,0,0,0,5,0,10,0,9,0,31,3,0,0,0,0,13,0,17,6,30,0,70,0,3,0,10,0,15,0,17,0,21,0,77,6,14,4,17,0,33,6,35,5,34,0,146,12,24,0,34,3,37,7,32,8,45,0,202,11,19,0,41,9,65,6,20,3,51,0,234,18,29,0,64,7,60,11,24,5,35,0,252,97,62,8,228,27,215,13,46,13,88,4,810,142,69,7,341,43,120,16,55,10,58,6,855,227,59,5,473,61,164,12,62,7,58,3,1126,274,52,6,361,51,70,16,29,8,28,0,884,2882,237,44,2660,351,1350,59,169
20802,8,0,0,8,0,7,0,4,4,62,0,93,0,0,0,0,0,3,0,5,0,12,0,23,0,0,0,0,0,0,0,6,5,19,0,27,0,0,0,0,0,0,0,8,0,17,0,26,0,7,0,5,0,0,0,14,0,33,0,60,0,10,0,6,0,6,0,26,4,28,0,78,3,18,0,6,0,25,0,22,6,52,0,132,5,25,7,31,0,50,3,56,15,63,0,250,19,65,3,41,8,90,8,65,12,110,0,421,33,67,3,130,10,124,10,102,10,105,4,600,29,73,9,135,12,167,7,54,9,78,6,588,51,62,7,187,31,169,17,52,14,66,6,668,223,135,16,523,77,508,33,109,24,145,0,1792,391,122,14,763,89,221,25,82,20,79,5,1810,475,96,18,780,111,255,29,61,9,55,4,1896,559,81,17,617,96,115,16,33,8,32,5,1573,3594,237,43,2983,426,1121,66,118
20803,3,0,0,0,0,0,0,4,0,26,0,37,0,0,0,0,0,0,0,0,0,7,0,12,0,0,0,0,0,0,0,7,0,9,0,22,0,0,0,0,0,0,0,3,4,4,0,15,0,0,0,0,0,3,0,4,4,23,0,37,3,5,0,6,0,6,0,9,0,28,0,58,4,9,0,9,0,16,0,20,0,40,0,100,4,14,0,9,0,39,0,40,3,67,0,173,4,23,4,25,9,97,8,52,9,80,0,317,27,39,0,93,11,135,9,68,13,102,0,489,16,46,3,152,14,176,15,50,16,68,0,557,60,62,3,208,29,164,9,42,9,60,0,638,230,146,15,675,83,426,34,79,14,130,0,1838,391,108,21,984,139,191,27,63,21,72,3,2017,501,81,19,900,140,253,27,41,15,50,0,2024,572,63,11,647,99,99,15,17,4,18,0,1547,2241,96,40,1739,308,541,55,71
20804,0,0,0,6,0,3,0,0,0,17,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,9,0,12,0,0,0,0,0,0,0,0,0,6,0,7,3,3,0,5,0,3,0,0,0,10,0,22,0,0,0,0,0,3,0,8,3,8,0,25,3,7,0,5,0,12,0,13,0,19,0,58,8,6,0,13,0,13,4,9,6,21,0,85,6,10,0,18,0,22,0,11,0,21,0,91,8,10,0,25,0,36,6,9,3,13,0,110,37,13,5,73,9,82,0,26,6,30,0,263,58,29,5,124,20,39,8,14,0,21,0,315,72,17,0,161,30,73,6,17,0,16,0,391,84,14,5,118,13,28,0,12,0,7,0,280,1091,89,19,1017,148,548,19,72
20901,7,0,4,4,0,0,0,0,0,48,4,66,0,0,0,0,0,0,0,9,0,11,0,19,0,0,0,4,0,0,0,6,0,16,0,27,0,0,0,0,0,5,0,3,0,6,0,19,0,0,0,7,0,3,0,12,0,21,0,44,0,6,0,3,0,10,0,15,0,23,0,66,0,12,0,4,0,16,0,37,4,45,0,133,4,21,0,15,3,42,5,49,3,49,0,203,7,33,3,37,3,109,9,52,8,101,0,371,18,58,4,102,6,133,10,88,10,104,3,529,19,47,4,112,24,182,13,56,15,88,5,567,37,61,3,217,20,189,17,61,13,93,8,719,205,124,11,654,69,409,37,105,29,157,3,1792,325,133,21,899,127,178,30,61,16,87,3,1871,437,86,14,922,124,250,25,46,14,70,0,1989,512,60,18,598,114,100,28,40,4,39,4,1514,2181,139,40,1969,306,662,49,76
20902,0,0,5,0,0,0,0,5,4,56,4,69,0,0,0,0,0,0,0,5,0,11,0,22,0,0,0,0,0,0,0,3,3,20,0,31,0,0,0,0,0,0,0,10,0,14,0,26,0,0,0,0,0,6,0,17,3,31,0,68,0,9,0,4,0,3,0,30,0,39,0,88,0,6,0,8,0,28,4,37,8,85,0,181,9,16,0,10,0,68,4,61,8,110,5,289,5,40,0,36,5,127,9,73,15,108,5,426,23,68,8,102,9,165,11,70,22,118,5,600,39,48,9,109,12,171,15,57,20,114,5,584,56,50,3,158,10,147,15,54,11,87,3,604,156,104,13,429,60,328,25,86,15,116,4,1343,261,67,14,473,79,141,27,51,10,65,6,1185,289,61,15,501,63,150,18,19,8,53,3,1181,287,49,10,294,65,54,13,20,4,25,4,830,856,66,20,712,162,259,29,30
20903,6,0,0,0,3,3,0,0,0,15,0,31,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,12,0,22,0,3,0,0,0,0,0,3,0,7,0,15,0,6,0,3,0,4,0,13,0,24,0,58,4,10,0,5,0,11,3,16,0,38,0,90,3,20,3,21,5,29,3,34,4,38,0,172,10,34,6,73,5,64,3,37,7,43,0,283,16,34,5,99,10,88,5,38,7,40,0,337,28,36,7,132,17,75,5,19,6,34,0,359,105,85,8,375,53,260,19,71,12,67,6,1062,190,84,8,569,74,140,17,40,11,39,0,1176,285,63,11,588,68,169,21,33,9,36,0,1278,329,39,5,406,52,71,17,27,5,24,0,974,1407,100,29,1247,159,447,41,62
20904,4,0,4,4,3,13,0,10,10,200,0,250,0,3,0,0,0,0,0,11,0,34,0,49,0,0,3,0,0,4,0,17,3,68,0,100,0,0,0,0,0,3,0,15,3,59,3,89,0,8,0,0,0,8,0,39,10,163,0,235,0,11,3,5,0,43,6,69,13,136,4,290,11,30,0,23,5,105,9,200,32,320,7,743,10,45,5,40,18,282,8,259,51,335,6,1057,23,123,13,143,17,671,22,272,59,448,9,1814,73,241,14,464,60,796,40,291,72,422,12,2486,124,184,14,684,79,772,39,218,56,310,8,2486,241,162,11,809,101,768,58,185,41,265,6,2646,1153,336,57,2072,334,1361,107,266,72,444,19,6225,1309,203,52,1891,293,582,81,147,42,192,15,4799,1218,135,33,1394,241,481,46,84,40,133,5,3818,1003,67,18,752,155,212,25,47,13,63,5,2360,2065,98,35,1216,238,530,37,87
21001,0,0,4,6,4,0,0,4,0,16,0,36,0,0,0,0,0,0,0,0,0,11,0,12,0,0,0,0,0,0,0,3,0,13,0,15,0,0,0,0,0,0,0,0,0,12,0,18,0,3,0,0,0,4,0,3,3,16,0,28,0,0,0,4,0,9,0,11,7,10,0,33,0,4,0,0,0,8,0,13,4,41,0,64,3,5,0,6,6,29,4,31,5,40,0,125,12,13,0,15,9,42,7,36,9,93,0,240,9,32,0,49,8,68,3,30,8,85,5,304,21,15,0,83,20,79,0,29,9,67,0,324,23,20,3,96,14,110,6,19,5,50,0,350,114,59,6,339,42,230,18,53,8,99,7,979,196,49,10,406,56,115,17,49,9,72,0,971,252,46,11,390,66,117,27,19,0,52,0,989,296,24,4,303,56,57,12,20,7,24,3,806,1095,68,19,873,127,319,19,47
21002,0,0,0,3,0,0,0,0,0,4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,7,0,8,0,21,0,0,0,0,4,0,0,0,0,7,0,22,0,3,0,8,0,4,0,6,0,10,0,43,5,15,0,6,0,35,0,20,4,12,0,98,8,17,0,50,9,28,3,10,7,26,0,151,0,20,0,37,11,46,4,15,5,15,0,152,16,16,0,87,17,54,9,20,4,9,0,246,93,32,10,210,36,129,7,28,7,33,0,590,102,27,5,300,47,47,13,7,7,16,0,569,142,19,4,267,38,64,17,9,4,10,0,564,152,19,10,173,29,24,6,10,3,4,3,433,532,42,14,410,63,146,17,16
21003,3,0,0,0,0,3,0,6,0,59,5,77,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,6,0,27,0,34,0,0,0,0,0,0,0,15,0,12,0,31,0,0,0,0,0,5,0,20,0,32,0,60,0,4,0,4,0,24,0,39,5,50,0,121,3,11,0,3,0,33,0,70,10,88,3,220,8,14,0,13,0,74,4,86,11,72,5,284,10,33,0,27,5,167,5,104,15,113,0,478,22,41,0,92,13,166,11,100,18,105,0,571,20,29,8,100,16,194,10,70,9,95,0,548,44,47,8,161,28,182,9,50,17,71,0,606,170,96,11,387,69,369,24,58,19,117,9,1332,204,66,8,441,66,130,24,33,8,56,3,1037,235,48,9,412,93,164,15,32,9,36,0,1059,208,31,8,253,68,57,12,17,8,16,0,681,818,36,20,576,151,229,25,19
21004,3,0,0,3,0,0,0,0,0,10,0,19,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,4,0,7,0,0,0,0,0,3,0,3,0,6,0,12,0,4,0,6,0,0,0,6,3,9,0,28,4,0,0,3,0,7,0,14,3,26,0,49,5,8,0,9,0,21,6,15,4,25,0,91,0,5,0,16,7,59,5,28,7,37,0,152,18,13,3,55,12,95,5,29,11,55,0,294,9,18,0,91,21,121,10,35,7,40,0,344,30,23,0,124,25,75,7,20,8,27,4,347,175,62,12,359,79,235,24,34,8,53,6,1036,225,31,4,436,59,94,13,21,9,26,4,918,207,16,9,282,56,79,8,10,6,12,0,690,194,12,5,187,30,45,6,9,0,10,0,501,440,31,18,360,51,137,11,15
