SA2_CODE_2021,C11_Se_h_NPUR_1,C11_Se_h_NPUR_2,C11_Se_h_NPUR_3,C11_Se_h_NPUR_4,C11_Se_h_NPUR_5,C11_Se_h_NPUR_6more,C11_Se_h_Tot,C11_SDRTHT1S_NPUR_1,C11_SDRTHT1S_NPUR_2,C11_SDRTHT1S_NPUR_3,C11_SDRTHT1S_NPUR_4,C11_SDRTHT1S_NPUR_5,C11_SDRTHT1S_NPUR_6mor,C11_SDRTHT1S_Tot,C11_SDRTHT2S_NPUR_1,C11_SDRTHT2S_NPUR_2,C11_SDRTHT2S_NPUR_3,C11_SDRTHT2S_NPUR_4,C11_SDRTHT2S_NPUR_5,C11_SDRTHT2S_NPUR_6mor,C11_SDRTHT2S_Tot,C11_SDRTHT_NPUR_1,C11_SDRTHT_NPUR_2,C11_SDRTHT_NPUR_3,C11_SDRTHT_NPUR_4,C11_SDRTHT_NPUR_5,C11_SDRTHT_NPUR_6mor,C11_SDRTHT_Tot,C11_F_a_1_2SB_NPUR_1,C11_F_a_1_2SB_NPUR_2,C11_F_a_1_2SB_NPUR_3,C11_F_a_1_2SB_NPUR_4,C11_F_a_1_2SB_NPUR_5,C11_F_a_1_2SB_NPUR_6mor,C11_F_a_1_2SB_Tot,C11_F_a_I_a_3SB_NPUR_1,C11_F_a_I_a_3SB_NPUR_2,C11_F_a_I_a_3SB_NPUR_3,C11_F_a_I_a_3SB_NPUR_4,C11_F_a_I_a_3SB_NPUR_5,C11_F_a_I_a_3SB_NPUR_6mor,C11_F_a_In_a_3SB_Tot,C11_F_a_4_8SB_NPUR_1,C11_F_a_4_8SB_NPUR_2,C11_F_a_4_8SB_NPUR_3,C11_F_a_4_8SB_NPUR_4,C11_F_a_4_8SB_NPUR_5,C11_F_a_4_8SB_NPUR_6mor,C11_F_a_4_8SB_Tot,C11_F_a_9mor_s_b_NPUR_1,C11_F_a_9mor_s_b_NPUR_2,C11_F_a_9mor_s_b_NPUR_3,C11_F_a_9mor_s_b_NPUR_4,C11_F_a_9mor_s_b_NPUR_5,C11_F_a_9m_s_b_NPUR_6mor,C11_F_a_9mor_st_bl_Tot,C11_F_a_AH_NPUR_1,C11_F_a_AH_NPUR_2,C11_F_a_AH_NPUR_3,C11_F_a_AH_NPUR_4,C11_F_a_AH_NPUR_5,C11_F_a_AH_NPUR_6mor,C11_F_a_AH_Tot,C11_F_a_Tot_NPUR_1,C11_F_a_Tot_NPUR_2,C11_F_a_Tot_NPUR_3,C11_F_a_Tot_NPUR_4,C11_F_a_Tot_NPUR_5,C11_F_a_Tot_NPUR_6mor,C11_F_a_Tot_Tot,C11_OD_CCH_NPUR_1,C11_OD_CCH_NPUR_2,C11_OD_CCH_NPUR_3,C11_OD_CCH_NPUR_4,C11_OD_CCH_NPUR_5,C11_OD_CCH_NPUR_6mor,C11_OD_CCH_Tot,C11_OD_IHTSO_NPUR_1,C11_OD_IHTSO_NPUR_2,C11_OD_IHTSO_NPUR_3,C11_OD_IHTSO_NPUR_4,C11_OD_IHTSO_NPUR_5,C11_OD_IHTSO_NPUR_6mor,C11_OD_IHTSO_Tot,C11_OD_H_f_a_s_o_NPUR_1,C11_OD_H_f_a_s_o_NPUR_2,C11_OD_H_f_a_s_o_NPUR_3,C11_OD_H_f_a_s_o_NPUR_4,C11_OD_H_f_a_s_o_NPUR_5,C11_OD_H_f_a_s_o_NPUR_6mor,C11_OD_H_f_a_s_o_Tot,C11_OD_Tot_NPUR_1,C11_OD_Tot_NPUR_2,C11_OD_Tot_NPUR_3,C11_OD_Tot_NPUR_4,C11_OD_Tot_NPUR_5,C11_OD_Tot_NPUR_6mor,C11_OD_Tot_Tot,C11_DS_ns_NPUR_1,C11_DS_ns_NPUR_2,C11_DS_ns_NPUR_3,C11_DS_ns_NPUR_4,C11_DS_ns_NPUR_5,C11_DS_ns_NPUR_6more,C11_Dwg_st_NS_Tot,C11_Tot_NPUR_1,C11_Tot_NPUR_2,C11_Tot_NPUR_3,C11_Tot_NPUR_4,C11_Tot_NPUR_5,C11_Tot_NPUR_6more,C11_Tot_Tot,C16_Se_h_NPUR_1,C16_Se_h_NPUR_2,C16_Se_h_NPUR_3,C16_Se_h_NPUR_4,C16_Se_h_NPUR_5,C16_Se_h_NPUR_6more,C16_Se_h_Tot,C16_SDRTHT1S_NPUR_1,C16_SDRTHT1S_NPUR_2,C16_SDRTHT1S_NPUR_3,C16_SDRTHT1S_NPUR_4,C16_SDRTHT1S_NPUR_5,C16_SDRTHT1S_NPUR_6mor,C16_SDRTHT1S_Tot,C16_SDRTHT2S_NPUR_1,C16_SDRTHT2S_NPUR_2,C16_SDRTHT2S_NPUR_3,C16_SDRTHT2S_NPUR_4,C16_SDRTHT2S_NPUR_5,C16_SDRTHT2S_NPUR_6mor,C16_SDRTHT2S_Tot,C16_SDRTHT_Tot_NPUR_1,C16_SDRTHT_Tot_NPUR_2,C16_SDRTHT_Tot_NPUR_3,C16_SDRTHT_Tot_NPUR_4,C16_SDRTHT_Tot_NPUR_5,C16_SDRTHT_Tot_NPUR_6mor,C16_SDRTHT_Tot_Tot,C16_F_a_1_2SB_NPUR_1,C16_F_a_1_2SB_NPUR_2,C16_F_a_1_2SB_NPUR_3,C16_F_a_1_2SB_NPUR_4,C16_F_a_1_2SB_NPUR_5,C16_F_a_1_2SB_NPUR_6mor,C16_F_a_1_2SB_Tot,C16_F_a_I_a_3SB_NPUR_1,C16_F_a_I_a_3SB_NPUR_2,C16_F_a_I_a_3SB_NPUR_3,C16_F_a_I_a_3SB_NPUR_4,C16_F_a_I_a_3SB_NPUR_5,C16_F_a_I_a_3SB_NPUR_6mor,C16_F_a_In_a_3_st_b_Tot,C16_F_a_4_8SB_NPUR_1,C16_F_a_4_8SB_NPUR_2,C16_F_a_4_8SB_NPUR_3,C16_F_a_4_8SB_NPUR_4,C16_F_a_4_8SB_NPUR_5,C16_F_a_4_8SB_NPUR_6mor,C16_F_a_4_8SB_Tot,C16_F_a_9mor_s_b_NPUR_1,C16_F_a_9mor_s_b_NPUR_2,C16_F_a_9mor_s_b_NPUR_3,C16_F_a_9mor_s_b_NPUR_4,C16_F_a_9mor_s_b_NPUR_5,C16_F_a_9m_s_b_NPUR_6mor,C16_F_a_9mor_st_bl_Tot,C16_F_a_AH_NPUR_1,C16_F_a_AH_NPUR_2,C16_F_a_AH_NPUR_3,C16_F_a_AH_NPUR_4,C16_F_a_AH_NPUR_5,C16_F_a_AH_NPUR_6mor,C16_F_a_AH_Tot,C16_F_a_Tot_NPUR_1,C16_F_a_Tot_NPUR_2,C16_F_a_Tot_NPUR_3,C16_F_a_Tot_NPUR_4,C16_F_a_Tot_NPUR_5,C16_F_a_Tot_NPUR_6mor,C16_F_a_Tot_Tot,C16_OD_CCH_NPUR_1,C16_OD_CCH_NPUR_2,C16_OD_CCH_NPUR_3,C16_OD_CCH_NPUR_4,C16_OD_CCH_NPUR_5,C16_OD_CCH_NPUR_6mor,C16_OD_CCH_Tot,C16_OD_IHTSO_NPUR_1,C16_OD_IHTSO_NPUR_2,C16_OD_IHTSO_NPUR_3,C16_OD_IHTSO_NPUR_4,C16_OD_IHTSO_NPUR_5,C16_OD_IHTSO_NPUR_6mor,C16_OD_IHTSO_Tot,C16_OD_H_f_a_s_o_NPUR_1,C16_OD_H_f_a_s_o_NPUR_2,C16_OD_H_f_a_s_o_NPUR_3,C16_OD_H_f_a_s_o_NPUR_4
107041549,600,994,564,599,245,111,3121,150,136,58,21,7,3,379,205,238,137,81,28,16,701,354,375,194,104,30,23,1083,401,255,113,39,9,4,824,305,213,67,34,8,0,630,146,84,46,3,5,0,279,..,..,..,..,..,..,..,24,13,6,0,0,0,43,878,558,229,80,24,3,1778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,3,0,0,14,4,8,0,3,0,0,14,5,0,0,0,0,0,8,1835,1939,995,788,303,139,5997,540,963,524,555,264,140,2993,98,76,44,17,6,3,247,192,240,184,106,30,11,761,295,312,231,131,33,8,1006,364,270,104,67,23,17,845,291,217,90,52,9,0,657,241,238,103,64,14,3,663,..,..,..,..,..,..,..,0,3,0,0,0,0,11,901,728,294,183,47,24,2172,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9,3,0,5
108011151,408,668,255,230,108,50,1715,12,5,0,0,0,0,17,0,0,0,0,0,0,0,12,5,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,4,0,0,0,0,0,0,0,18,0,0,0,0,0,20,0,0,0,0,0,0,4,3,3,0,0,0,0,10,22,6,0,5,3,0,38,0,0,0,0,0,0,3,442,684,261,228,107,50,1777,416,689,263,210,85,38,1707,9,6,0,0,0,0,12,0,0,0,0,0,0,0,9,6,0,0,0,0,12,4,6,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,4,4,0,0,0,0,18,11,9,3,5,0,0,24,0,0,0,0,0,0,5,4,6,0,0
108011152,857,1820,494,460,237,76,3944,386,288,43,26,8,0,757,58,36,15,3,3,0,109,446,321,56,34,8,7,868,275,186,45,7,7,0,515,63,44,9,7,0,0,119,51,63,9,8,0,0,126,..,..,..,..,..,..,..,9,0,0,0,0,0,7,390,286,58,21,3,0,765,62,39,6,0,0,0,102,0,0,0,0,0,0,0,3,4,0,5,0,0,14,73,42,8,4,0,0,122,0,0,0,0,0,0,3,1764,2474,618,512,252,82,5702,973,1862,532,443,184,104,4087,452,359,54,23,4,3,902,41,49,7,10,3,0,109,488,408,65,36,9,3,1003,237,102,37,14,0,0,395,101,58,13,4,0,0,176,66,103,20,5,0,0,199,..,..,..,..,..,..,..,0,0,0,0,0,0,0,412,263,70,25,0,0,769,41,22,5,0,0,0,75,0,0,0,0,0,0,0,9,16,0,0
108011153,465,822,276,251,103,60,1983,9,7,4,3,0,0,19,15,17,0,3,0,0,35,21,21,5,0,0,0,52,4,9,0,0,0,0,14,0,4,0,0,0,0,5,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,3,0,0,0,0,7,6,6,0,0,0,0,19,49,38,0,0,0,0,88,0,0,0,0,0,0,4,0,5,0,0,5,0,9,53,45,0,5,5,0,103,0,0,0,0,0,0,4,547,897,284,260,108,62,2162,507,904,279,246,129,55,2124,12,8,3,0,0,0,18,5,10,0,0,0,0,16,9,19,3,0,0,0,35,8,8,0,0,0,0,22,0,0,0,0,0,0,8,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,12,8,3,0,0,0,24,75,48,3,4,0,0,137,3,0,0,0,0,0,9,4,3,0,0
108011154,359,664,151,134,55,27,1389,280,223,33,9,0,0,553,70,57,22,11,5,0,165,351,285,59,24,5,0,716,87,29,7,5,6,0,131,51,57,11,5,0,0,118,118,58,6,0,0,0,189,..,..,..,..,..,..,..,7,4,0,0,0,0,5,264,148,29,8,5,0,444,64,58,3,0,3,0,126,0,0,0,0,0,0,0,7,4,4,0,0,0,15,66,70,6,0,3,0,145,4,0,0,0,0,0,3,1042,1159,243,160,67,27,2704,388,707,154,136,51,19,1464,304,238,42,11,0,3,596,44,41,14,6,5,0,110,346,282,49,14,3,5,703,133,52,8,4,3,4,205,68,39,15,0,4,0,128,114,72,12,8,0,0,205,..,..,..,..,..,..,..,0,0,0,0,0,0,0,318,166,41,9,5,3,541,28,9,0,0,0,0,41,0,0,0,0,0,0,0,3,0,0,0
108021155,1089,1602,711,518,298,215,4433,121,89,36,43,15,8,311,20,9,0,0,0,0,31,139,102,36,44,15,11,342,144,47,14,0,5,3,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,145,51,14,0,5,3,216,44,14,0,6,0,6,67,0,0,0,0,0,0,0,3,0,0,0,0,0,3,55,9,0,6,0,6,76,0,3,0,0,0,0,0,1427,1767,764,564,313,235,5067,1104,1629,723,567,282,215,4524,106,28,6,3,0,0,145,25,5,6,3,0,0,39,128,35,15,7,0,0,184,144,33,13,6,0,0,197,0,0,0,0,0,0,0,13,3,0,0,0,0,13,..,..,..,..,..,..,..,0,0,0,0,0,0,0,149,31,13,6,0,0,209,23,4,0,0,0,0,28,5,0,0,0,0,0,4,8,3,3,0
108021156,817,1336,451,353,168,125,3244,22,18,8,6,9,0,68,0,6,0,0,5,0,6,23,22,8,8,14,0,76,42,16,7,0,0,0,67,6,4,0,0,0,0,10,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,4,52,22,5,0,0,0,80,27,15,4,0,0,0,53,9,3,3,0,0,0,17,5,5,0,0,0,0,6,39,24,4,3,0,6,77,0,0,0,0,0,0,0,933,1409,472,368,178,127,3483,873,1278,466,333,190,102,3240,37,25,3,0,0,0,66,0,0,0,0,0,0,5,37,25,7,0,0,0,64,14,8,0,0,0,0,20,5,4,0,0,0,0,8,0,0,0,0,0,0,0,..,..,..,..,..,..,..,3,3,0,0,0,0,0,22,15,0,0,0,0,36,18,10,0,0,0,0,28,0,3,0,0,0,0,7,0,0,5,0
108021157,436,674,221,175,99,49,1651,17,9,0,0,0,0,26,11,3,0,0,0,0,13,29,14,0,0,0,0,47,79,22,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,79,22,0,0,0,0,103,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,9,0,4,0,0,15,0,0,0,0,0,0,0,548,715,219,174,99,49,1810,424,663,205,186,99,45,1635,22,13,3,5,0,0,39,6,4,0,0,0,0,11,29,18,3,5,3,0,52,55,18,4,0,0,0,75,3,0,0,0,0,0,3,0,0,0,0,0,0,0,..,..,..,..,..,..,..,3,0,0,0,0,0,3,60,18,4,0,0,0,77,22,24,0,0,0,0,49,0,0,0,0,0,0,3,9,6,5,0
108021158,653,874,262,211,96,57,2152,131,76,14,4,4,0,228,25,14,7,0,0,0,41,156,90,14,4,3,0,271,217,95,17,9,7,0,333,24,10,3,0,0,0,38,18,22,4,0,0,0,45,..,..,..,..,..,..,..,0,0,0,0,0,0,0,255,123,26,6,7,0,416,75,25,0,0,0,0,100,0,0,0,0,0,0,0,13,8,5,4,0,0,33,85,37,5,9,0,0,133,0,0,0,0,0,0,0,1153,1128,311,226,102,64,2975,656,856,282,174,107,48,2122,105,43,4,0,0,0,161,3,13,8,3,0,0,29,117,62,9,4,0,0,191,194,86,20,9,7,0,311,26,16,8,0,0,0,47,15,13,0,0,0,0,18,..,..,..,..,..,..,..,0,0,0,0,0,0,0,225,116,22,5,7,0,380,150,85,3,0,0,0,241,0,0,0,0,0,0,0,9,3,0,0
108021159,647,1148,342,332,171,110,2746,11,11,0,5,0,0,29,0,0,0,0,0,0,3,11,10,0,5,0,0,34,7,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,3,0,0,0,0,0,3,7,4,0,0,0,0,16,6,0,0,0,0,0,12,0,5,0,0,0,0,5,3,4,0,0,0,0,10,16,5,0,0,0,0,30,0,0,0,0,0,0,0,685,1174,347,340,175,109,2825,693,1107,359,334,158,107,2760,18,12,6,0,5,0,37,0,4,0,0,0,0,5,22,12,6,0,5,0,46,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,4,0,0,0,0,0,5,15,6,3,0,0,0,25,0,7,0,0,0,0,10,0,6,0,0
108021160,490,824,211,152,96,34,1802,40,41,9,3,0,0,91,6,10,0,0,0,5,17,41,48,8,0,0,4,108,79,37,13,3,3,0,136,17,0,0,0,0,0,20,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,91,39,13,6,3,0,156,11,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,0,19,0,0,0,0,0,0,3,635,921,231,163,96,35,2084,479,836,207,154,77,39,1788,102,51,13,0,0,0,163,16,0,4,0,0,0,19,117,54,10,0,0,0,179,77,64,8,0,3,4,160,9,13,3,0,0,0,29,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,89,76,13,6,3,4,185,15,7,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0
108031161,29,47,18,17,3,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,8,4,0,0,0,0,13,9,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,39,50,22,17,3,0,130,44,50,18,18,3,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108041162,1159,2427,720,651,344,118,5416,198,102,15,9,0,0,326,65,33,7,0,0,0,102,264,132,24,9,0,0,428,161,98,14,12,0,0,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,3,3,0,0,0,0,10,165,100,14,12,0,0,289,136,100,0,0,0,3,243,0,0,0,0,0,0,0,3,8,4,0,0,0,19,146,111,3,4,0,3,260,3,0,0,0,0,0,3,1732,2771,761,674,346,124,6399,1138,2559,708,623,295,140,5457,322,212,14,6,0,4,555,46,28,6,3,0,0,92,367,240,30,14,0,4,649,160,73,21,6,0,4,259,10,5,0,0,0,0,9,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,169,76,21,4,0,4,275,239,118,11,0,7,0,379,0,0,0,0,0,0,3,12,8,3,4
108041164,834,1667,570,490,218,115,3889,346,325,48,23,7,0,753,218,136,36,20,3,0,423,565,464,86,46,16,4,1177,334,154,40,3,0,0,535,107,64,18,7,0,0,199,129,126,19,13,0,0,290,..,..,..,..,..,..,..,3,0,0,0,0,0,3,576,349,78,23,0,0,1027,133,70,9,3,0,0,220,0,0,0,0,0,0,0,13,8,9,0,0,0,32,147,79,10,6,0,0,246,0,5,0,0,0,0,6,2122,2561,741,569,233,119,6342,854,1685,644,596,262,116,4157,570,462,96,33,15,0,1165,136,142,31,20,3,3,335,706,603,125,50,17,4,1502,531,234,41,11,4,0,825,95,62,13,0,0,0,172,124,118,19,4,0,0,270,..,..,..,..,..,..,..,0,0,0,0,0,0,0,752,419,69,19,6,0,1263,136,69,4,0,0,0,215,0,0,0,0,0,0,0,4,5,0,0
108041165,389,731,263,240,120,67,1803,5,0,0,4,0,0,8,0,0,0,0,0,0,0,5,0,0,4,0,0,8,5,7,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,5,8,0,0,0,0,14,22,17,0,0,0,0,42,5,0,0,0,0,0,5,0,0,0,0,0,0,0,26,17,0,0,0,0,45,0,0,0,0,0,0,0,419,755,266,239,120,67,1870,354,704,267,237,117,73,1749,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,6,0,0,0,0,0,5,0,3,0,0,0,0,6,3,0,0,0,0,0,3,0,0,0,0
108041166,682,1344,500,527,254,123,3426,68,60,13,3,5,0,144,3,4,0,0,0,0,9,69,67,12,3,8,0,151,66,30,11,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,4,0,0,0,0,10,70,32,9,0,4,0,113,3,4,0,0,0,0,7,0,0,0,0,0,0,3,10,10,3,0,0,0,27,16,13,4,0,0,0,35,3,0,0,0,0,0,4,839,1456,526,526,267,123,3732,672,1390,503,533,303,139,3543,123,66,31,17,0,6,239,8,6,0,0,0,0,9,126,70,32,17,0,6,253,92,30,3,3,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,95,30,3,3,0,0,127,6,3,0,0,0,0,9,0,0,0,0,0,0,4,4,6,0,5
108041619,459,1016,421,435,202,70,2601,205,161,50,14,10,3,445,85,82,39,17,0,0,225,294,242,89,32,9,4,672,273,138,50,9,5,3,468,170,116,22,11,0,0,323,186,218,35,15,0,0,458,..,..,..,..,..,..,..,7,0,0,0,0,0,7,641,470,104,29,4,3,1256,19,15,0,0,0,0,35,0,0,0,0,0,0,0,8,10,5,0,0,0,18,25,22,6,0,0,0,52,5,0,0,0,0,0,6,1416,1756,621,495,223,70,4582,452,984,434,424,214,75,2588,175,130,38,11,0,0,353,112,103,63,24,4,0,304,284,228,100,30,5,0,662,206,116,33,7,4,0,366,189,113,21,8,3,0,334,329,300,40,14,7,0,687,..,..,..,..,..,..,..,0,0,0,0,0,0,0,721,526,95,30,9,3,1388,18,11,0,0,0,0,31,0,0,0,0,0,0,0,5,5,0,0
108041620,825,2113,670,786,306,146,4854,377,311,64,22,0,0,774,48,60,21,8,0,0,141,424,374,80,28,4,5,914,133,34,6,3,0,0,177,13,11,0,0,0,0,26,0,0,0,0,0,0,0,..,..,..,..,..,..,..,4,0,0,0,0,0,4,152,44,9,3,0,0,205,30,27,0,0,0,0,62,0,0,0,0,0,0,0,65,28,0,0,0,0,96,97,62,0,0,0,0,158,0,5,0,0,0,0,7,1496,2600,760,820,308,149,6134,1026,2133,732,813,334,124,5158,357,284,59,25,5,3,729,76,117,19,11,3,0,237,432,403,78,38,11,5,963,132,55,10,6,0,0,199,6,6,0,3,0,0,18,11,3,3,0,0,0,15,..,..,..,..,..,..,..,0,0,0,0,0,0,0,144,66,15,8,0,0,232,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,0,0
108051167,483,804,223,204,82,40,1840,16,3,5,0,0,0,20,0,0,0,0,0,0,0,16,3,5,0,0,0,20,56,4,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,8,0,0,0,0,0,11,67,4,0,4,0,0,75,12,10,0,0,0,0,26,0,0,0,0,0,0,7,12,12,3,0,0,0,30,27,28,3,4,0,0,59,0,0,0,0,0,0,0,592,835,230,206,82,40,1998,512,823,237,188,92,44,1895,17,3,0,0,0,0,21,0,0,0,0,0,0,0,17,3,0,0,0,0,21,47,7,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,47,7,0,0,0,0,60,12,0,3,0,0,0,20,3,0,0,0,0,0,0,8,12,0,0
108051168,596,1354,426,426,208,85,3092,149,163,30,14,0,0,364,19,32,15,3,6,0,71,167,198,49,17,7,0,436,59,30,14,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,62,30,14,0,0,0,106,18,26,0,3,0,0,47,0,0,0,0,0,0,0,10,7,3,0,0,0,19,31,31,0,8,0,0,68,0,0,0,0,0,0,0,850,1616,489,445,211,89,3704,651,1523,433,427,227,84,3343,176,184,29,10,3,0,399,22,29,13,4,0,0,79,196,210,39,17,3,0,473,84,59,13,7,0,0,168,5,0,0,0,0,0,9,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,4,91,65,13,7,0,0,178,47,46,5,0,0,0,98,0,0,0,0,0,0,0,7,4,3,0
108051169,1472,2565,900,829,423,245,6441,276,132,24,4,5,0,445,9,14,3,3,0,0,25,280,144,23,7,5,0,471,631,193,52,11,0,0,880,16,5,0,0,0,0,22,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,3,647,194,46,11,0,0,904,31,7,4,0,0,0,46,0,0,0,0,0,0,0,5,4,4,0,0,0,14,40,14,9,4,0,0,62,5,8,5,0,0,0,16,2443,2936,980,857,431,246,7897,1558,2514,967,823,404,227,6495,482,179,36,9,0,0,713,19,21,5,3,0,0,45,505,201,40,12,0,0,764,424,132,29,12,0,0,596,29,10,0,0,0,0,32,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,452,138,29,12,0,0,635,31,10,0,3,0,0,52,0,0,0,0,0,0,3,4,8,0,0
108051170,984,1886,543,444,228,125,4206,30,29,4,3,0,0,66,15,32,3,3,0,0,57,41,61,9,10,0,0,117,35,11,0,0,0,0,48,7,0,0,0,0,0,5,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,7,41,7,0,0,0,0,57,46,20,0,0,4,0,76,4,5,0,0,0,0,6,0,3,6,0,0,0,15,60,28,5,0,4,0,93,0,0,0,0,0,0,0,1125,1982,558,450,230,132,4476,1070,2019,566,458,230,120,4463,49,27,3,0,3,0,86,27,46,11,0,0,0,85,75,72,15,4,3,0,170,6,0,0,0,0,0,9,0,0,0,0,0,0,0,8,0,0,0,0,0,8,..,..,..,..,..,..,..,0,0,0,0,0,0,0,13,0,0,0,0,0,17,68,39,5,0,0,0,114,6,5,0,0,0,0,15,0,3,0,0
108051171,447,724,301,220,115,61,1866,35,17,0,0,0,0,60,0,0,0,0,0,0,5,40,20,4,0,0,0,60,90,26,3,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,6,0,0,0,0,0,6,89,26,3,0,0,0,115,6,0,0,0,0,0,7,0,0,0,0,0,0,0,6,11,0,0,0,0,13,10,11,0,0,0,0,19,0,0,0,0,0,0,0,583,774,310,220,120,61,2066,493,701,285,228,103,69,1879,65,15,0,4,0,0,91,5,4,0,0,0,0,10,75,14,5,10,0,0,103,36,16,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,36,16,0,0,0,0,56,0,0,0,0,0,0,3,0,4,0,0,0,0,8,0,5,0,0
109011172,703,1404,686,770,303,108,3975,40,44,12,3,4,0,104,8,8,0,0,0,0,24,52,52,11,3,4,0,121,312,153,38,16,3,0,525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,312,155,38,16,3,0,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,1063,1608,740,790,308,107,4622,852,1646,807,881,362,128,4681,285,138,33,18,0,0,479,18,13,8,3,0,0,42,303,154,39,23,0,0,522,49,17,8,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,49,17,8,0,0,0,76,6,4,4,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0
109011173,702,1079,502,455,190,103,3030,46,17,7,4,0,0,83,0,0,0,0,0,0,4,46,23,7,4,5,0,84,239,127,29,8,3,0,410,6,0,0,0,0,0,7,3,3,0,0,0,0,8,..,..,..,..,..,..,..,3,4,0,0,0,0,13,259,134,29,9,3,0,437,18,8,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,8,0,0,0,0,19,0,0,0,0,0,0,0,1018,1236,545,467,196,110,3568,820,1118,523,434,190,85,3177,262,153,38,17,3,5,477,27,6,0,0,0,0,31,289,151,43,17,3,5,506,9,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,0,0,0,0,0,0,0,9,0,0,0,0,0,16,7,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0
