SA2_CODE_2021,C21_75_99_CF_CU15_NDS,C21_75_99_CF_NCU15_DS,C21_75_99_CF_NDCO,C21_75_99_Tot,C21_100_149_CF_NC,C21_100_149_CF_Cu15DS_,C21_100_149_CF_CU15_NDS,C21_100_149_CF_NCU15_DS,C21_100_149_CF_NDCO,C21_100_149_Tot,C21_150_199_CF_NC,C21_150_199_CF_Cu15DS_,C21_150_199_CF_CU15_NDS,C21_150_199_CF_NCU15_DS,C21_150_199_CF_NDCO,C21_150_199_Tot,C21_200_224_CF_NC,C21_200_224_CF_Cu15DS_,C21_200_224_CF_CU15_NDS,C21_200_224_CF_NCU15_DS,C21_200_224_CF_NDCO,C21_200_224_Tot,C21_225_274_CF_NC,C21_225_274_CF_Cu15DS_,C21_225_274_CF_CU15_NDS,C21_225_274_CF_NCU15_DS,C21_225_274_CF_NDCO,C21_225_274_Tot,C21_275_349_CF_NC,C21_275_349_CF_Cu15DS_,C21_275_349_CF_CU15_NDS,C21_275_349_CF_NCU15_DS,C21_275_349_CF_NDCO,C21_275_349_Tot,C21_350_449_CF_NC,C21_350_449_CF_Cu15DS_,C21_350_449_CF_CU15_NDS,C21_350_449_CF_NCU15_DS,C21_350_449_CF_NDCO,C21_350_449_Tot,C21_450_549_CF_NC,C21_450_549_CF_Cu15DS_,C21_450_549_CF_CU15_NDS,C21_450_549_CF_NCU15_DS,C21_450_549_CF_NDCO,C21_450_549_Tot,C21_550_649_CF_NC,C21_550_649_CF_Cu15DS_,C21_550_649_CF_CU15_NDS,C21_550_649_CF_NCU15_DS,C21_550_649_CF_NDCO,C21_550_649_Tot,C21_650_749_CF_NC,C21_650_749_CF_Cu15DS_,C21_650_749_CF_CU15_NDS,C21_650_749_CF_NCU15_DS,C21_650_749_CF_NDCO,C21_650_749_Tot,C21_750_849_CF_NC,C21_750_849_CF_Cu15DS_,C21_750_849_CF_CU15_NDS,C21_750_849_CF_NCU15_DS,C21_750_849_CF_NDCO,C21_750_849_Tot,C21_850_949_CF_NC,C21_850_949_CF_Cu15DS_,C21_850_949_CF_CU15_NDS,C21_850_949_CF_NCU15_DS,C21_850_949_CF_NDCO,C21_850_949_Tot,C21_950over_CF_NC,C21_950over_CF_Cu15DS_,C21_950over_CF_CU15_NDS,C21_950over_CF_NCU15_DS,C21_950over_CF_NDCO,C21_950over_Tot,C21_Rns_CF_NC,C21_Rns_CF_Cu15DS_,C21_Rns_CF_CU15_NDS,C21_Rns_CF_NCU15_DS,C21_Rns_CF_NDCO,C21_Rns_Tot,C21_Tot_CF_NC,C21_Tot_CF_Cu15DS_,C21_Tot_CF_CU15_NDS,C21_Tot_CF_NCU15_DS,C21_Tot_CF_NDCO,C21_Tot_Tot
103011613,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,3,0,7,0,0,10,9,0,7,0,3,18,50,5,56,4,7,126,95,18,129,3,7,252,38,16,66,9,8,138,3,5,7,0,0,14,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,7,227,37,273,21,26,587
103021062,6,0,0,10,8,0,4,0,0,14,20,8,18,0,0,46,15,5,13,0,5,33,15,6,20,0,0,37,9,0,13,0,0,25,7,0,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,16,0,0,25,93,11,108,5,13,232
103021063,0,0,0,6,11,0,0,0,5,19,24,0,6,0,0,32,19,4,13,0,0,35,49,6,26,3,4,89,33,10,36,0,0,86,10,5,21,0,0,38,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,6,0,0,17,157,32,115,6,16,329
103021064,0,0,0,0,4,0,0,0,0,8,13,0,4,0,0,19,9,0,9,0,0,19,11,0,9,0,0,24,11,3,20,0,3,33,7,0,6,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,8,3,0,20,66,9,62,7,4,149
103021065,3,0,0,9,3,0,7,0,4,18,25,0,7,0,0,35,24,3,11,0,8,42,26,0,21,0,3,56,37,5,32,4,4,79,21,10,13,0,0,54,0,0,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,14,0,17,0,0,29,162,17,119,6,18,330
103021066,0,0,0,0,10,0,0,0,0,12,11,0,3,0,0,17,15,0,9,0,0,23,10,5,3,0,0,18,3,0,3,0,0,4,3,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,57,5,21,0,0,83
103021067,0,0,0,4,5,0,0,0,0,5,17,0,9,0,0,31,23,0,12,0,0,36,37,7,27,0,4,81,65,7,53,0,6,136,36,8,52,6,4,107,5,3,9,0,3,22,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,13,202,26,163,14,17,422
103021068,0,0,0,4,10,0,3,0,0,9,6,0,8,0,3,18,8,6,5,0,0,16,0,3,7,0,0,12,0,0,4,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,6,0,8,35,3,37,3,3,80
103021069,4,0,0,4,10,0,4,0,0,16,5,0,8,0,0,12,6,0,7,0,0,14,15,0,14,0,7,40,13,3,14,0,3,37,7,0,10,5,0,17,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,14,65,12,69,5,11,159
103031070,0,0,0,5,3,0,6,0,0,14,16,0,8,0,0,28,12,0,9,0,0,17,35,5,19,3,3,66,74,7,52,10,10,152,46,6,49,0,4,110,5,0,11,0,5,18,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,9,214,23,157,13,23,427
103031071,0,0,0,0,0,0,4,0,0,4,6,0,4,0,0,15,7,4,4,0,4,15,11,0,13,0,4,25,24,3,22,0,6,48,19,3,27,0,4,47,0,0,3,0,0,10,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7,78,6,71,5,17,182
103031072,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,9,0,0,0,0,9,21,0,7,0,3,36,45,8,34,5,10,93,115,8,113,7,11,256,69,11,117,4,7,203,13,3,27,0,6,41,4,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,10,0,9,0,0,18,298,33,312,13,30,689
103031073,0,0,0,0,3,0,0,0,0,5,5,0,0,0,0,4,8,0,0,0,0,7,9,4,7,0,0,20,7,0,16,0,5,32,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,9,36,3,44,0,11,91
103031074,0,0,0,0,9,0,8,0,0,12,10,0,4,0,0,15,4,0,12,0,0,20,9,0,17,0,0,34,21,3,28,3,3,59,29,8,33,5,4,79,0,0,11,0,3,18,0,0,5,0,0,3,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9,0,0,24,100,20,129,8,14,267
103031075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103041076,0,0,0,3,12,0,5,0,0,11,8,0,8,0,0,15,12,0,5,0,0,15,14,5,14,5,10,38,26,0,32,4,9,77,17,7,37,4,0,62,5,0,6,0,0,10,0,0,3,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,5,0,0,8,95,14,115,8,18,259
103041077,0,0,0,3,9,0,3,0,0,19,21,0,4,0,0,31,22,0,9,0,0,34,49,0,32,0,4,91,115,15,89,11,19,250,147,4,128,5,11,300,38,10,43,4,0,96,9,0,13,0,0,25,0,0,7,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,16,0,13,0,4,33,436,45,343,25,47,898
103041078,0,0,0,0,6,0,0,0,0,8,14,0,0,0,0,14,9,0,6,0,0,25,34,0,17,0,3,59,72,9,63,0,9,154,181,15,203,17,14,431,95,37,145,9,15,307,17,13,38,0,10,75,4,0,8,0,0,7,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,15,0,6,0,3,22,455,77,496,27,52,1101
103041079,0,0,0,0,10,0,4,0,0,10,12,0,8,0,0,21,7,0,10,0,0,19,20,8,16,0,4,37,23,9,19,3,0,54,22,7,25,4,0,61,15,0,3,0,0,22,0,0,5,0,0,13,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,17,0,0,24,124,27,114,13,9,284
104011080,0,0,0,0,12,0,5,0,0,12,21,0,0,0,4,31,18,0,9,0,0,31,63,0,33,5,9,104,93,10,91,4,11,213,94,21,132,4,17,265,14,9,36,0,8,63,7,0,9,0,0,9,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,6,0,0,24,333,33,316,14,51,744
104011081,0,0,0,4,3,0,0,0,0,10,7,0,11,0,0,12,12,4,4,0,0,24,18,4,23,0,0,41,35,4,18,0,9,66,36,3,44,4,10,94,8,0,9,0,5,24,0,0,4,0,0,4,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,3,0,4,24,140,22,118,9,27,310
104011082,0,0,0,0,10,0,3,0,0,10,16,0,3,0,0,20,9,4,4,4,3,22,30,0,3,0,0,38,60,3,25,6,4,95,129,12,81,14,5,245,65,14,60,6,11,164,17,3,34,0,0,57,8,0,3,0,0,10,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,0,4,16,357,40,230,26,33,683
104021083,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,4,4,0,0,0,0,7,3,0,6,0,0,10,12,0,8,0,0,22,32,3,28,0,7,64,7,6,23,0,0,40,3,0,7,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,10,63,9,80,8,7,171
104021084,0,0,0,0,7,0,0,0,0,4,11,0,0,0,0,11,5,0,4,0,0,7,39,0,16,0,0,56,84,3,42,0,3,139,137,27,129,9,18,313,82,26,93,7,19,233,24,19,23,3,3,74,3,3,13,6,0,22,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,13,0,5,0,5,24,407,82,336,29,55,899
104021085,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,6,4,0,4,0,0,6,23,8,7,0,0,33,48,0,38,0,0,93,102,16,81,5,13,217,62,9,65,11,8,156,30,3,29,0,4,71,7,0,8,0,0,20,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,4,17,288,31,250,16,37,627
104021086,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,9,0,0,0,0,12,7,0,3,0,3,12,20,0,15,0,10,50,6,0,10,0,0,16,5,0,7,0,0,12,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,57,12,43,5,15,127
104021087,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,3,6,0,3,0,0,10,13,0,10,0,0,25,13,0,7,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,16,45,3,33,3,3,84
104021088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,3,0,0,0,0,5,15,0,0,0,0,18,34,0,35,3,3,78,64,8,44,5,8,124,19,5,38,4,3,63,21,3,12,7,4,39,3,0,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,9,0,6,0,0,7,174,18,145,17,22,365
104021089,0,0,0,0,0,0,0,0,0,6,8,0,3,0,0,17,14,0,0,0,0,12,32,0,0,0,4,42,52,0,35,0,6,97,117,18,105,8,24,272,65,16,90,12,13,197,32,9,45,8,5,91,3,0,16,5,0,21,6,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,9,0,5,0,0,21,331,52,301,33,52,773
104021090,0,0,0,0,3,0,0,0,0,3,4,0,3,0,0,3,4,0,0,0,0,10,6,0,3,0,0,9,17,0,9,0,0,25,31,0,27,0,5,66,8,4,17,0,0,31,6,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,8,81,10,59,7,11,166
104021091,0,0,0,0,10,0,4,0,0,19,8,0,0,0,0,8,7,0,0,0,0,12,21,0,3,0,0,20,46,0,33,0,9,87,66,11,80,5,15,176,69,13,79,8,8,169,24,4,37,4,3,74,9,0,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,18,267,32,250,25,37,605
105011092,9,0,0,10,10,4,5,0,4,18,19,0,10,0,0,31,7,0,5,0,0,16,12,5,9,0,0,27,3,0,7,0,0,14,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,11,0,0,18,72,13,82,3,5,173
105011093,11,6,0,14,8,0,6,0,0,19,22,3,14,0,3,48,8,0,8,0,0,20,22,0,13,0,0,33,13,3,13,0,4,37,0,3,7,0,0,7,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,93,9,74,3,11,199
105011094,0,0,0,4,10,0,0,0,0,10,15,0,12,0,0,27,7,0,10,0,0,21,14,3,8,0,0,28,3,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,8,60,8,40,6,0,124
105011095,0,0,0,7,11,3,9,0,0,24,13,0,10,0,3,24,18,0,4,0,4,26,10,0,9,0,3,28,18,0,8,0,0,25,5,0,8,0,0,16,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,3,12,81,14,68,7,16,179
105011096,0,0,0,8,9,0,4,0,0,6,20,3,14,0,5,38,16,0,12,0,0,26,14,0,7,0,0,25,7,5,5,0,0,9,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,12,0,12,5,3,34,95,15,81,3,11,203
105021097,11,0,0,23,10,4,4,0,0,25,34,0,24,0,7,63,32,0,26,0,9,73,59,3,42,0,4,112,39,4,40,4,4,92,27,6,25,0,0,59,0,0,4,0,0,10,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,7,0,0,18,242,24,184,6,19,476
105021098,0,0,0,6,9,0,4,0,0,14,5,0,4,0,0,14,5,0,7,0,0,13,0,0,3,0,0,11,3,0,4,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,10,0,0,12,40,0,43,0,10,85
105031099,5,0,0,3,10,0,12,0,0,24,17,0,12,0,0,35,13,0,18,3,4,34,15,7,26,0,3,49,11,3,10,0,0,30,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,11,0,4,20,79,11,103,9,17,214
105031100,0,0,0,0,0,0,0,0,0,3,7,0,9,0,5,19,16,0,13,0,0,27,53,0,41,0,9,102,90,9,66,5,8,176,62,8,81,4,10,163,3,3,7,0,0,18,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,6,3,0,12,246,22,225,15,26,536
105031101,0,0,0,4,10,0,0,0,0,11,38,0,6,0,0,43,25,0,20,0,0,49,73,0,38,4,0,114,133,13,151,0,7,304,165,27,184,11,24,413,41,7,50,6,9,119,8,0,8,0,4,22,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,4,0,6,21,510,55,472,27,43,1110
105031102,0,0,0,4,10,0,0,0,0,8,12,0,4,0,0,12,7,0,9,0,6,14,16,0,23,4,5,44,45,4,53,0,4,111,50,11,98,7,12,168,15,6,29,3,0,54,3,0,0,0,0,15,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,7,0,0,19,162,26,225,17,22,461
105031103,0,0,0,0,3,0,0,0,0,0,5,0,4,0,0,8,5,0,5,0,0,15,4,0,4,0,0,5,5,0,5,0,0,15,6,4,7,0,0,18,3,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,11,42,7,35,0,4,88
105031104,3,0,0,0,9,0,3,0,0,12,12,0,11,0,0,27,7,0,3,0,0,16,7,0,10,0,5,28,4,0,6,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,13,51,4,52,0,4,118
105031105,0,0,0,3,9,0,9,0,0,14,10,0,8,0,0,15,9,0,7,0,0,14,18,4,9,0,4,33,23,5,20,0,7,47,0,3,9,0,0,20,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,15,4,0,26,81,16,70,11,12,186
105031106,0,0,0,8,8,0,3,0,0,18,20,0,11,0,0,40,17,3,15,0,4,33,18,3,17,0,4,42,31,4,26,4,0,70,4,0,16,0,3,26,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,12,0,4,23,121,12,107,7,19,267
106011107,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,4,6,0,0,0,0,4,12,0,3,0,0,23,21,0,23,0,0,49,89,9,92,7,3,197,49,10,74,3,14,148,8,0,12,0,0,27,14,0,12,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,4,8,204,19,227,14,23,490
106011108,0,0,0,0,3,0,4,0,0,11,13,0,0,0,0,25,18,0,7,0,0,27,71,8,11,5,0,90,145,14,111,11,21,297,149,31,183,11,33,409,20,3,29,4,8,62,5,0,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,13,0,4,0,0,20,439,58,357,30,74,958
106011109,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,3,0,0,0,0,6,11,0,3,0,5,18,16,6,22,4,3,49,10,0,16,0,5,24,0,0,4,0,0,9,0,0,4,0,5,4,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,3,53,4,63,6,13,132
106011110,0,0,4,3,4,0,4,0,3,7,8,0,5,0,0,11,9,0,0,0,0,15,16,0,5,0,4,24,26,0,11,0,8,49,30,6,26,3,8,80,7,0,14,0,0,25,7,0,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,7,0,0,15,108,21,76,12,31,238
106011111,0,0,0,3,3,0,0,0,0,5,9,0,0,0,0,5,11,0,7,0,3,19,30,0,7,4,3,41,74,12,63,8,12,166,140,27,178,5,12,362,49,22,85,9,12,168,5,4,3,0,0,15,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,5,0,5,20,328,56,351,22,48,815
106011112,0,0,0,0,4,0,0,0,0,5,4,0,0,0,0,10,13,0,4,0,0,21,45,0,37,3,5,88,55,4,39,4,11,114,110,22,130,9,13,286,36,18,53,7,10,116,6,0,9,5,4,28,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,4,0,0,20,278,52,292,21,49,692
106011113,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,6,3,0,0,0,0,3,9,4,6,0,0,14,10,0,12,3,0,27,22,6,25,4,0,54,10,3,12,3,4,38,3,0,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,7,0,0,17,65,13,77,15,13,183
106021114,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,7,10,0,6,0,5,16,38,0,16,0,7,62,91,10,94,7,7,208,68,3,83,5,4,158,4,0,5,0,3,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,8,0,0,15,225,19,205,8,32,491
106021116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,15,0,7,0,0,18,26,5,28,0,4,67,16,0,35,3,3,58,6,4,14,0,0,28,3,0,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,70,14,93,9,13,197
106021614,0,0,0,0,3,0,0,0,0,12,8,0,0,0,0,7,10,0,0,0,0,18,43,6,25,3,0,87,65,4,37,6,13,131,157,23,189,14,25,409,74,18,79,12,19,208,9,8,15,0,3,30,0,0,5,3,0,10,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,0,0,22,381,62,370,38,64,923
106021615,0,0,0,7,10,0,0,0,0,8,0,0,0,0,0,0,9,0,3,0,0,15,19,0,4,0,0,23,25,0,39,0,7,73,169,33,212,11,27,445,68,23,146,10,17,263,11,0,8,4,3,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,12,0,0,14,319,68,420,29,52,892
106021616,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,12,0,0,0,0,10,22,0,12,0,0,37,35,8,28,0,6,74,57,6,61,6,12,139,27,3,28,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,9,161,16,131,6,23,337
106021617,0,0,0,0,9,0,0,0,0,7,8,0,0,0,0,8,4,0,0,0,0,6,18,0,0,0,0,22,41,0,18,0,10,64,90,8,97,12,21,223,25,8,41,5,5,84,4,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,10,198,20,170,22,32,444
106021618,0,0,0,0,3,0,3,0,0,9,3,0,0,0,0,3,8,0,0,0,0,5,76,5,90,5,8,188,37,3,20,3,4,70,82,4,84,0,9,182,97,27,147,8,20,309,38,14,63,8,12,130,3,3,3,0,0,12,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,0,3,19,355,62,432,28,57,930
106031119,0,0,0,0,3,0,0,0,0,5,12,0,0,0,0,12,4,0,0,0,0,8,0,0,0,0,0,4,10,0,5,0,0,17,21,0,25,0,7,58,17,7,29,0,6,57,0,0,8,0,6,15,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,10,78,7,82,7,19,194
106031120,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,8,0,4,0,0,5,7,0,10,0,0,18,29,0,15,0,9,53,50,9,58,9,13,142,19,4,29,3,3,53,3,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,6,121,19,112,19,30,294
106031121,3,0,0,3,20,0,3,0,0,25,13,0,0,0,0,17,12,0,5,0,0,17,34,8,22,9,11,69,61,0,25,3,5,90,158,8,98,14,16,294,107,20,121,15,17,276,36,10,26,5,16,94,16,3,9,6,9,42,0,0,3,0,0,8,4,0,0,0,0,6,0,0,0,0,0,6,19,0,6,0,4,31,488,51,320,41,74,973
106031122,0,0,0,0,3,0,0,0,0,3,16,0,4,0,0,20,8,0,3,0,0,15,51,9,32,7,7,103,99,3,74,8,23,200,117,24,128,13,30,311,26,7,46,4,5,95,0,3,3,0,0,8,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,13,319,48,303,31,69,772
106031123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,4,0,0,6,0,0,7,9,0,10,0,0,16,4,0,3,0,0,10,0,0,7,0,0,12,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,8,27,3,36,4,4,74
106031124,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,17,0,0,0,0,0,0,5,0,6,0,0,7,14,0,7,0,0,29,41,4,15,4,7,71,13,0,12,3,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,8,96,6,42,8,19,166
106031125,3,0,0,3,3,0,0,0,0,4,11,0,0,0,3,10,9,0,7,0,0,12,37,3,57,0,5,101,12,5,24,0,3,42,45,8,71,3,4,137,44,13,61,0,4,123,18,4,40,3,5,78,11,0,9,0,0,26,4,4,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,11,4,0,22,196,42,293,20,30,578
106041126,0,0,0,0,5,0,5,0,0,9,10,0,6,0,0,19,15,0,11,0,0,26,45,3,21,0,0,73,59,14,62,0,3,148,108,22,133,12,18,296,17,6,30,0,0,61,4,5,4,0,0,5,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,10,0,0,0,0,12,279,48,273,24,29,652
106041127,0,0,0,0,0,0,0,0,0,3,3,0,7,0,0,11,9,0,0,0,0,12,9,0,9,0,0,23,18,3,17,0,3,39,19,3,15,4,7,38,0,4,7,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0,14,66,11,52,4,20,160
106041128,0,0,0,0,4,0,0,0,0,7,6,0,3,0,0,14,12,0,7,0,0,17,14,0,15,0,0,37,38,3,29,4,3,78,39,7,30,3,5,83,8,3,23,0,0,29,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,9,126,13,112,7,15,278
